0,NEGATIVE,0.8939
1,POSITIVE,0.8803
2,NEGATIVE,0.9787
3,NEGATIVE,0.9925
4,NEGATIVE,0.9865
5,NEGATIVE,0.8253
6,POSITIVE,0.9997
7,POSITIVE,0.9969
8,NEGATIVE,0.9852
9,POSITIVE,0.9639
10,NEGATIVE,0.9989
11,NEGATIVE,0.5675
12,POSITIVE,0.9998
13,NEGATIVE,0.8349
14,NEGATIVE,0.9778
15,NEGATIVE,0.9932
16,NEGATIVE,0.9939
17,POSITIVE,0.9902
18,NEGATIVE,0.9509
19,POSITIVE,0.9999
20,NEGATIVE,0.9838
21,POSITIVE,0.9732
22,NEGATIVE,0.9981
23,POSITIVE,0.9989
24,POSITIVE,0.9926
25,NEGATIVE,0.9166
26,NEGATIVE,0.7956
27,POSITIVE,0.9971
28,NEGATIVE,0.8675
29,NEGATIVE,0.9968
30,NEGATIVE,0.941
31,POSITIVE,0.9928
32,NEGATIVE,0.9545
33,POSITIVE,0.9934
34,POSITIVE,0.9993
35,NEGATIVE,0.9714
36,NEGATIVE,0.9434
37,NEGATIVE,0.9818
38,POSITIVE,0.9991
39,NEGATIVE,0.9936
40,NEGATIVE,0.9952
41,NEGATIVE,0.8684
42,NEGATIVE,0.98
43,NEGATIVE,0.9622
44,NEGATIVE,0.9973
45,POSITIVE,0.996
46,NEGATIVE,0.9936
47,POSITIVE,0.9943
48,POSITIVE,0.9999
49,POSITIVE,0.9997
50,POSITIVE,0.9993
51,POSITIVE,0.9911
52,POSITIVE,0.9411
53,POSITIVE,0.9993
54,POSITIVE,0.9992
55,NEGATIVE,0.9954
56,POSITIVE,0.9995
57,POSITIVE,0.9482
58,POSITIVE,0.89
59,POSITIVE,0.9628
60,POSITIVE,0.9014
61,POSITIVE,0.8393
62,POSITIVE,0.9987
63,NEGATIVE,0.9918
64,NEGATIVE,0.9719
65,POSITIVE,0.999
66,POSITIVE,0.7905
67,NEGATIVE,0.9538
68,POSITIVE,0.9995
69,NEGATIVE,0.9847
70,POSITIVE,0.9676
71,NEGATIVE,0.6092
72,POSITIVE,0.942
73,NEGATIVE,0.9898
74,POSITIVE,0.5379
75,NEGATIVE,0.9843
76,NEGATIVE,0.9935
77,NEGATIVE,0.9293
78,POSITIVE,0.8094
79,NEGATIVE,0.8655
80,POSITIVE,0.961
81,POSITIVE,0.956
82,POSITIVE,0.9137
83,NEGATIVE,0.997
84,NEGATIVE,0.9986
85,NEGATIVE,0.995
86,POSITIVE,0.98
87,POSITIVE,0.9997
88,NEGATIVE,0.9345
89,POSITIVE,0.8421
90,POSITIVE,0.6356
91,NEGATIVE,0.99
92,NEGATIVE,0.9743
93,POSITIVE,0.9938
94,NEGATIVE,0.9944
95,POSITIVE,0.9897
96,POSITIVE,0.9998
97,POSITIVE,0.984
98,POSITIVE,0.9986
99,POSITIVE,0.9997
100,NEGATIVE,0.9709
101,NEGATIVE,0.9975
102,NEGATIVE,0.9983
103,POSITIVE,0.9938
104,POSITIVE,0.9884
105,NEGATIVE,0.9964
106,POSITIVE,0.9991
107,POSITIVE,0.9997
108,NEGATIVE,0.9996
