0,POSITIVE,0.9957
1,POSITIVE,0.9987
2,NEGATIVE,0.988
3,POSITIVE,0.9972
4,POSITIVE,0.9883
5,POSITIVE,0.9987
6,POSITIVE,0.9986
7,NEGATIVE,0.9992
8,POSITIVE,0.9969
9,POSITIVE,0.9888
10,POSITIVE,0.9964
11,NEGATIVE,0.9901
12,POSITIVE,0.9976
13,POSITIVE,0.9983
14,POSITIVE,0.9977
15,NEGATIVE,0.9935
16,NEGATIVE,0.9771
17,NEGATIVE,0.9973
18,POSITIVE,0.9981
19,NEGATIVE,0.9864
20,NEGATIVE,0.9982
21,POSITIVE,0.9982
22,NEGATIVE,0.9937
23,POSITIVE,0.5283
24,POSITIVE,0.9948
25,POSITIVE,0.9979
26,NEGATIVE,0.9989
27,POSITIVE,0.9768
28,NEGATIVE,0.9955
29,NEGATIVE,0.9883
30,NEGATIVE,0.999
31,POSITIVE,0.9957
32,NEGATIVE,0.9921
33,POSITIVE,0.9891
34,NEGATIVE,0.993
35,POSITIVE,0.9974
36,NEGATIVE,0.9931
37,NEGATIVE,0.9907
38,POSITIVE,0.9904
39,POSITIVE,0.9859
40,POSITIVE,0.9977
41,NEGATIVE,0.9978
42,POSITIVE,0.9983
43,POSITIVE,0.9979
44,NEGATIVE,0.9809
45,NEGATIVE,0.9984
46,POSITIVE,0.9988
47,NEGATIVE,0.9995
48,NEGATIVE,0.9985
49,NEGATIVE,0.9438
50,POSITIVE,0.9977
51,NEGATIVE,0.9966
52,NEGATIVE,0.8832
53,NEGATIVE,0.9819
54,NEGATIVE,0.997
55,POSITIVE,0.9988
56,POSITIVE,0.9988
57,POSITIVE,0.9921
58,NEGATIVE,0.9994
59,POSITIVE,0.9972
60,POSITIVE,0.9817
61,POSITIVE,0.9977
62,POSITIVE,0.9958
63,POSITIVE,0.9841
64,POSITIVE,0.9986
65,POSITIVE,0.9928
66,POSITIVE,0.9981
67,POSITIVE,0.9989
68,NEGATIVE,0.9972
69,NEGATIVE,0.99
70,POSITIVE,0.9945
71,POSITIVE,0.998
72,NEGATIVE,0.9981
73,NEGATIVE,0.9991
74,POSITIVE,0.9978
75,POSITIVE,0.9984
76,POSITIVE,0.9987
77,NEGATIVE,0.9995
78,NEGATIVE,0.9959
79,NEGATIVE,0.9873
80,POSITIVE,0.9922
81,POSITIVE,0.9981
82,NEGATIVE,0.9944
83,POSITIVE,0.9934
84,POSITIVE,0.9987
85,NEGATIVE,0.9746
86,NEGATIVE,0.9987
87,NEGATIVE,0.9967
88,NEGATIVE,0.9987
89,POSITIVE,0.9953
90,POSITIVE,0.9878
91,NEGATIVE,0.9903
92,NEGATIVE,0.9947
93,POSITIVE,0.9935
94,NEGATIVE,0.9923
95,NEGATIVE,0.9888
96,POSITIVE,0.9951
97,POSITIVE,0.9907
98,NEGATIVE,0.9901
99,NEGATIVE,0.9941
100,POSITIVE,0.9972
101,NEGATIVE,0.9896
102,POSITIVE,0.9407
103,NEGATIVE,0.9987
104,POSITIVE,0.961
105,POSITIVE,0.5118
106,POSITIVE,0.9925
107,NEGATIVE,0.995
108,POSITIVE,0.984
109,POSITIVE,0.9742
110,NEGATIVE,0.9919
111,POSITIVE,0.9976
112,NEGATIVE,0.9945
113,NEGATIVE,0.9941
114,POSITIVE,0.9864
115,POSITIVE,0.9974
116,NEGATIVE,0.9946
117,NEGATIVE,0.9975
118,NEGATIVE,0.9837
119,NEGATIVE,0.9731
120,NEGATIVE,0.9994
121,POSITIVE,0.9934
122,POSITIVE,0.9929
123,POSITIVE,0.9982
124,POSITIVE,0.9652
125,NEGATIVE,0.9978
126,NEGATIVE,0.9742
127,POSITIVE,0.9898
128,NEGATIVE,0.9987
129,NEGATIVE,0.9984
130,POSITIVE,0.9976
131,POSITIVE,0.9983
132,POSITIVE,0.9977
133,POSITIVE,0.9946
134,POSITIVE,0.9969
135,NEGATIVE,0.9963
136,POSITIVE,0.9985
137,POSITIVE,0.9981
138,POSITIVE,0.9967
139,NEGATIVE,0.9992
140,NEGATIVE,0.9445
141,POSITIVE,0.982
142,POSITIVE,0.998
143,NEGATIVE,0.9941
144,NEGATIVE,0.9982
145,NEGATIVE,0.9986
146,POSITIVE,0.9954
147,NEGATIVE,0.9922
148,NEGATIVE,0.9976
149,NEGATIVE,0.9969
150,NEGATIVE,0.9872
151,NEGATIVE,0.9984
152,POSITIVE,0.9978
153,POSITIVE,0.9881
154,POSITIVE,0.9959
155,POSITIVE,0.9873
156,POSITIVE,0.9918
157,NEGATIVE,0.9963
158,NEGATIVE,0.9986
159,NEGATIVE,0.988
160,NEGATIVE,0.9957
161,POSITIVE,0.9876
162,NEGATIVE,0.9985
163,POSITIVE,0.9983
164,NEGATIVE,0.9897
165,POSITIVE,0.9859
166,POSITIVE,0.992
167,POSITIVE,0.9987
168,POSITIVE,0.9976
169,POSITIVE,0.7275
170,POSITIVE,0.9988
171,POSITIVE,0.9985
172,NEGATIVE,0.9922
173,POSITIVE,0.9921
174,NEGATIVE,0.9991
175,POSITIVE,0.9901
176,POSITIVE,0.9983
177,NEGATIVE,0.9995
178,POSITIVE,0.988
179,NEGATIVE,0.9993
180,NEGATIVE,0.9882
181,NEGATIVE,0.9934
182,NEGATIVE,0.9806
183,NEGATIVE,0.9986
184,POSITIVE,0.9986
185,NEGATIVE,0.979
186,POSITIVE,0.9947
187,NEGATIVE,0.9992
188,POSITIVE,0.9898
189,NEGATIVE,0.99
190,NEGATIVE,0.989
191,POSITIVE,0.9962
192,NEGATIVE,0.9836
193,NEGATIVE,0.9898
194,POSITIVE,0.9968
195,NEGATIVE,0.9968
196,POSITIVE,0.99
197,POSITIVE,0.9917
198,POSITIVE,0.988
199,POSITIVE,0.9976
200,NEGATIVE,0.9967
201,POSITIVE,0.9894
202,NEGATIVE,0.9852
203,POSITIVE,0.9986
204,POSITIVE,0.9872
205,NEGATIVE,0.9982
206,POSITIVE,0.9954
207,NEGATIVE,0.9881
208,NEGATIVE,0.9964
209,NEGATIVE,0.9975
210,POSITIVE,0.9802
211,POSITIVE,0.9964
212,NEGATIVE,0.9948
213,NEGATIVE,0.9995
214,POSITIVE,0.9963
215,NEGATIVE,0.9867
216,POSITIVE,0.9875
217,POSITIVE,0.8468
218,POSITIVE,0.7396
219,POSITIVE,0.9903
220,NEGATIVE,0.9978
221,POSITIVE,0.6986
222,POSITIVE,0.9958
223,POSITIVE,0.9836
224,POSITIVE,0.9965
225,POSITIVE,0.9972
226,POSITIVE,0.9954
227,POSITIVE,0.9985
228,NEGATIVE,0.9965
229,NEGATIVE,0.999
230,POSITIVE,0.9967
231,POSITIVE,0.9873
232,NEGATIVE,0.9974
233,POSITIVE,0.9985
234,POSITIVE,0.9981
235,POSITIVE,0.9944
236,NEGATIVE,0.9994
237,POSITIVE,0.9938
238,POSITIVE,0.9974
239,POSITIVE,0.9982
240,NEGATIVE,0.981
241,POSITIVE,0.9878
242,POSITIVE,0.9977
243,NEGATIVE,0.9958
244,NEGATIVE,0.9872
245,NEGATIVE,0.9994
246,POSITIVE,0.9969
247,POSITIVE,0.9979
248,POSITIVE,0.987
249,POSITIVE,0.9908
250,NEGATIVE,0.9689
251,NEGATIVE,0.9963
252,POSITIVE,0.9906
253,NEGATIVE,0.993
254,NEGATIVE,0.9978
255,NEGATIVE,0.9711
256,NEGATIVE,0.9991
257,POSITIVE,0.9977
