0,POSITIVE,0.9912
1,POSITIVE,0.9848
2,POSITIVE,0.9943
3,NEGATIVE,0.961
4,POSITIVE,0.9982
5,NEGATIVE,0.9946
6,POSITIVE,0.9853
7,POSITIVE,0.9995
8,POSITIVE,0.9942
9,POSITIVE,0.9961
10,POSITIVE,0.5925
11,POSITIVE,0.9653
12,POSITIVE,0.7177
13,POSITIVE,0.9985
14,POSITIVE,0.9939
15,NEGATIVE,0.9948
16,NEGATIVE,0.9894
17,POSITIVE,0.9998
18,POSITIVE,0.5199
19,NEGATIVE,0.8799
20,POSITIVE,0.9998
21,NEGATIVE,0.9896
22,POSITIVE,0.9956
23,POSITIVE,0.7097
24,NEGATIVE,0.9996
25,POSITIVE,0.9999
26,NEGATIVE,0.999
27,NEGATIVE,0.9997
28,POSITIVE,0.9909
29,NEGATIVE,0.997
30,NEGATIVE,0.998
31,NEGATIVE,0.9265
32,POSITIVE,0.5545
33,POSITIVE,0.9889
34,NEGATIVE,0.9652
35,POSITIVE,0.9946
36,POSITIVE,0.996
37,NEGATIVE,0.9684
38,POSITIVE,0.7432
39,POSITIVE,0.6412
40,POSITIVE,0.9842
41,POSITIVE,0.9988
42,NEGATIVE,0.9874
43,NEGATIVE,0.7033
44,NEGATIVE,0.8696
45,NEGATIVE,0.894
46,POSITIVE,0.999
47,POSITIVE,0.9998
48,POSITIVE,0.8929
49,NEGATIVE,0.9765
50,POSITIVE,0.9882
51,POSITIVE,0.9648
52,POSITIVE,0.9977
53,POSITIVE,0.9993
54,POSITIVE,0.9997
55,NEGATIVE,0.9912
56,POSITIVE,0.9886
57,POSITIVE,0.9725
58,POSITIVE,0.8513
59,NEGATIVE,0.9694
60,POSITIVE,0.9998
61,NEGATIVE,0.9741
62,POSITIVE,0.9981
63,POSITIVE,0.9998
64,NEGATIVE,0.5893
65,NEGATIVE,0.9915
66,NEGATIVE,0.9977
67,POSITIVE,0.7608
68,POSITIVE,0.9795
69,POSITIVE,0.9636
70,NEGATIVE,0.996
71,NEGATIVE,0.9868
72,POSITIVE,0.9983
73,NEGATIVE,0.9239
74,POSITIVE,0.993
75,NEGATIVE,0.9872
