0,POSITIVE,0.996
1,POSITIVE,0.6405
2,POSITIVE,0.9988
3,NEGATIVE,0.9748
4,POSITIVE,0.9805
5,POSITIVE,0.9945
6,POSITIVE,0.9997
7,POSITIVE,0.9633
8,POSITIVE,0.9603
9,POSITIVE,0.9988
10,POSITIVE,0.7376
11,NEGATIVE,0.6892
12,NEGATIVE,0.9991
13,POSITIVE,0.8617
14,POSITIVE,0.9505
15,NEGATIVE,0.9947
16,NEGATIVE,0.9862
17,POSITIVE,0.9996
18,NEGATIVE,0.9595
19,POSITIVE,0.9994
20,NEGATIVE,0.9885
21,POSITIVE,0.9988
22,POSITIVE,0.9881
23,POSITIVE,0.9361
24,NEGATIVE,0.9303
25,NEGATIVE,0.9883
26,NEGATIVE,0.6825
27,NEGATIVE,0.9976
28,POSITIVE,0.9967
29,NEGATIVE,0.9996
30,NEGATIVE,0.9998
31,NEGATIVE,0.8932
32,POSITIVE,0.9985
33,POSITIVE,0.9718
34,POSITIVE,0.9996
35,NEGATIVE,0.9919
36,NEGATIVE,0.994
37,POSITIVE,0.9996
38,NEGATIVE,0.9499
39,POSITIVE,0.9954
40,POSITIVE,0.9965
41,POSITIVE,0.9989
42,NEGATIVE,0.9854
43,POSITIVE,0.9848
44,POSITIVE,0.9996
45,POSITIVE,0.995
46,POSITIVE,0.9997
47,POSITIVE,0.9938
48,POSITIVE,0.9942
49,NEGATIVE,0.9867
50,NEGATIVE,0.9997
51,NEGATIVE,0.8667
52,NEGATIVE,0.999
53,POSITIVE,0.9925
54,POSITIVE,0.9907
55,NEGATIVE,0.9943
56,NEGATIVE,0.9994
57,POSITIVE,0.9997
58,NEGATIVE,0.9962
59,POSITIVE,0.8901
60,NEGATIVE,0.978
61,NEGATIVE,0.9408
62,NEGATIVE,0.9966
63,NEGATIVE,0.9865
64,NEGATIVE,0.6987
65,POSITIVE,0.9962
66,POSITIVE,0.9975
67,NEGATIVE,0.9988
68,POSITIVE,0.9942
69,POSITIVE,0.9972
70,POSITIVE,0.8884
71,NEGATIVE,0.9973
72,POSITIVE,0.7486
73,POSITIVE,0.9542
74,NEGATIVE,0.9986
75,POSITIVE,0.7968
76,POSITIVE,0.9988
77,NEGATIVE,0.9911
78,NEGATIVE,0.6916
79,NEGATIVE,0.5863
80,POSITIVE,0.9994
81,NEGATIVE,0.9616
82,POSITIVE,0.9747
83,NEGATIVE,0.9977
84,POSITIVE,0.911
85,POSITIVE,0.9992
86,POSITIVE,0.9998
87,POSITIVE,0.9642
88,POSITIVE,0.994
89,NEGATIVE,0.9925
90,NEGATIVE,0.9993
91,POSITIVE,0.9918
92,POSITIVE,0.9238
93,NEGATIVE,0.9997
94,NEGATIVE,0.9629
95,POSITIVE,0.9946
96,NEGATIVE,0.9889
97,NEGATIVE,0.9611
98,POSITIVE,0.998
99,NEGATIVE,0.9919
100,NEGATIVE,0.982
101,NEGATIVE,0.9963
102,POSITIVE,0.9984
103,POSITIVE,0.9812
104,POSITIVE,0.9971
105,NEGATIVE,0.9995
106,POSITIVE,0.9637
107,POSITIVE,0.9912
108,POSITIVE,0.9942
109,POSITIVE,0.9924
110,NEGATIVE,0.9966
111,NEGATIVE,0.9341
112,POSITIVE,0.9964
113,NEGATIVE,0.5578
114,NEGATIVE,0.9778
115,NEGATIVE,0.9942
116,POSITIVE,0.9902
117,NEGATIVE,0.762
118,NEGATIVE,0.9922
119,NEGATIVE,0.9894
120,NEGATIVE,0.6619
121,NEGATIVE,0.9931
122,POSITIVE,0.8732
123,NEGATIVE,0.9864
124,POSITIVE,0.9998
125,NEGATIVE,0.8736
126,NEGATIVE,0.9889
127,NEGATIVE,0.9735
128,NEGATIVE,0.9895
129,NEGATIVE,0.998
130,NEGATIVE,0.9892
131,NEGATIVE,0.6688
132,POSITIVE,0.729
133,POSITIVE,0.9551
134,NEGATIVE,0.9879
135,POSITIVE,0.7215
136,NEGATIVE,0.9997
137,NEGATIVE,0.9856
138,NEGATIVE,0.8907
139,NEGATIVE,0.999
140,POSITIVE,0.9938
141,POSITIVE,0.9744
142,NEGATIVE,0.9699
143,POSITIVE,0.8208
144,POSITIVE,0.9995
145,POSITIVE,0.9949
146,POSITIVE,0.9987
147,NEGATIVE,0.9968
148,POSITIVE,0.9882
149,NEGATIVE,0.7505
150,POSITIVE,0.9217
151,NEGATIVE,0.9821
152,NEGATIVE,0.9874
153,NEGATIVE,0.974
154,NEGATIVE,0.7761
