0,NEGATIVE,0.9971
1,NEGATIVE,0.9953
2,POSITIVE,0.983
3,POSITIVE,0.9987
4,POSITIVE,0.9925
5,POSITIVE,0.9953
6,POSITIVE,0.9987
7,POSITIVE,0.9983
8,NEGATIVE,0.9932
9,POSITIVE,0.9971
10,NEGATIVE,0.7743
11,POSITIVE,0.9925
12,POSITIVE,0.9972
13,NEGATIVE,0.9868
14,POSITIVE,0.9939
15,POSITIVE,0.9988
16,NEGATIVE,0.9918
17,POSITIVE,0.9936
18,POSITIVE,0.9365
19,POSITIVE,0.9963
20,NEGATIVE,0.9064
21,NEGATIVE,0.9968
22,POSITIVE,0.9033
23,NEGATIVE,0.9966
24,POSITIVE,0.9987
25,POSITIVE,0.9966
26,POSITIVE,0.9858
27,POSITIVE,0.9945
28,NEGATIVE,0.9934
29,NEGATIVE,0.987
30,POSITIVE,0.979
31,POSITIVE,0.9962
32,NEGATIVE,0.9978
33,POSITIVE,0.9667
34,NEGATIVE,0.9754
35,POSITIVE,0.9988
36,NEGATIVE,0.9994
37,POSITIVE,0.9985
38,NEGATIVE,0.9804
39,POSITIVE,0.9946
40,POSITIVE,0.9681
41,NEGATIVE,0.7296
42,NEGATIVE,0.9984
43,POSITIVE,0.9964
44,POSITIVE,0.9893
45,NEGATIVE,0.9978
46,NEGATIVE,0.9982
47,POSITIVE,0.9987
48,NEGATIVE,0.9994
49,NEGATIVE,0.9931
50,POSITIVE,0.9987
51,POSITIVE,0.9949
52,POSITIVE,0.9807
53,NEGATIVE,0.9859
54,POSITIVE,0.9981
55,POSITIVE,0.9988
56,POSITIVE,0.9985
57,POSITIVE,0.9977
58,NEGATIVE,0.9984
59,POSITIVE,0.9833
60,NEGATIVE,0.9824
61,NEGATIVE,0.9956
62,POSITIVE,0.9962
63,NEGATIVE,0.9885
64,POSITIVE,0.9962
65,POSITIVE,0.9971
66,POSITIVE,0.9983
67,POSITIVE,0.9965
68,NEGATIVE,0.9982
69,NEGATIVE,0.9964
70,POSITIVE,0.9943
71,POSITIVE,0.9918
72,NEGATIVE,0.9992
73,POSITIVE,0.9972
74,POSITIVE,0.9269
75,NEGATIVE,0.999
76,NEGATIVE,0.9973
77,NEGATIVE,0.9992
78,NEGATIVE,0.9826
79,NEGATIVE,0.9912
80,NEGATIVE,0.7299
81,POSITIVE,0.9918
82,POSITIVE,0.9988
83,NEGATIVE,0.9833
84,NEGATIVE,0.9949
85,POSITIVE,0.9959
86,POSITIVE,0.9972
87,NEGATIVE,0.9968
88,POSITIVE,0.9982
89,NEGATIVE,0.9872
90,NEGATIVE,0.9935
91,NEGATIVE,0.9866
92,NEGATIVE,0.996
93,POSITIVE,0.9833
94,POSITIVE,0.9986
95,POSITIVE,0.9937
96,POSITIVE,0.9979
97,POSITIVE,0.9988
98,POSITIVE,0.9891
99,NEGATIVE,0.992
100,POSITIVE,0.9969
101,NEGATIVE,0.9824
102,POSITIVE,0.9978
103,POSITIVE,0.9902
104,POSITIVE,0.9813
105,NEGATIVE,0.9815
106,POSITIVE,0.9965
107,NEGATIVE,0.9761
108,POSITIVE,0.9924
109,POSITIVE,0.9965
110,NEGATIVE,0.9933
111,NEGATIVE,0.9994
112,POSITIVE,0.9978
113,POSITIVE,0.9855
114,POSITIVE,0.9893
115,POSITIVE,0.9982
116,POSITIVE,0.9983
117,NEGATIVE,0.9995
118,POSITIVE,0.979
