0,Neutral
1,Positive
2,Neutral
3,Neutral
4,Positive
5,Neutral
6,Neutral
7,Positive
8,Neutral
9,Positive
10,Positive
11,Neutral
12,Positive
13,Neutral
14,Neutral
15,Neutral
16,Neutral
17,Neutral
18,Negative
19,Positive
20,Neutral
21,Positive
22,Positive
23,Neutral
24,Negative
25,Neutral
26,Positive
27,Neutral
28,Neutral
29,Neutral
30,Neutral
31,Neutral
32,Positive
33,Negative
34,Neutral
35,Positive
36,Neutral
37,Positive
38,Negative
39,Positive
40,Neutral
41,Negative
42,Neutral
43,Neutral
44,Neutral
45,Positive
46,Neutral
47,Positive
48,Neutral
49,Neutral
50,Neutral
51,Negative
52,Positive
53,Neutral
54,Positive
55,Negative
56,Neutral
57,Negative
58,Positive
59,Neutral
60,Neutral
61,Neutral
62,Positive
63,Neutral
64,Positive
65,Neutral
66,Neutral
67,Positive
68,Positive
69,Neutral
70,Neutral
71,Neutral
72,Neutral
73,Positive
74,Negative
75,Negative
76,Positive
77,Positive
78,Neutral
79,Negative
80,Neutral
81,Neutral
82,Neutral
83,Negative
84,Neutral
85,Neutral
86,Neutral
87,Neutral
88,Positive
89,Neutral
90,Neutral
91,Neutral
92,Neutral
93,Neutral
94,Positive
95,Neutral
96,Neutral
97,Neutral
98,Negative
99,Positive
100,Positive
101,Positive
102,Positive
103,Negative
104,Positive
105,Neutral
106,Neutral
107,Negative
108,Negative
109,Neutral
110,Neutral
111,Positive
112,Negative
113,Positive
114,Neutral
115,Neutral
116,Negative
117,Neutral
118,Neutral
119,Neutral
120,Neutral
121,Negative
122,Positive
123,Negative
124,Negative
125,Neutral
126,Neutral
127,Neutral
128,Neutral
129,Neutral
130,Positive
131,Positive
132,Neutral
133,Neutral
134,Neutral
135,Negative
136,Positive
137,Negative
138,Negative
139,Negative
140,Neutral
141,Neutral
142,Negative
143,Neutral
144,Neutral
145,Neutral
146,Neutral
147,Neutral
148,Neutral
149,Neutral
150,Neutral
151,Neutral
152,Neutral
153,Neutral
154,Positive
155,Positive
156,Positive
157,Neutral
158,Positive
159,Positive
160,Neutral
161,Neutral
162,Positive
163,Neutral
164,Neutral
165,Positive
166,Neutral
167,Positive
168,Positive
169,Neutral
170,Neutral
171,Neutral
172,Neutral
173,Neutral
174,Positive
175,Neutral
176,Positive
177,Positive
178,Negative
179,Neutral
180,Neutral
181,Negative
182,Neutral
183,Positive
184,Negative
185,Neutral
186,Neutral
187,Positive
188,Positive
189,Neutral
190,Neutral
191,Positive
192,Negative
193,Neutral
194,Neutral
195,Neutral
196,Positive
197,Negative
198,Positive
199,Neutral
200,Positive
201,Negative
202,Neutral
203,Neutral
204,Positive
205,Positive
206,Positive
207,Neutral
208,Positive
209,Positive
210,Neutral
211,Positive
212,Neutral
213,Neutral
214,Neutral
215,Neutral
216,Positive
217,Positive
218,Neutral
219,Neutral
220,Neutral
221,Neutral
222,Positive
223,Negative
224,Neutral
225,Positive
226,Positive
227,Neutral
228,Negative
229,Neutral
230,Positive
231,Neutral
232,Neutral
233,Neutral
234,Positive
235,Positive
236,Positive
237,Positive
238,Neutral
239,Positive
240,Positive
241,Neutral
242,Neutral
243,Negative
244,Neutral
245,Neutral
246,Positive
247,Positive
248,Positive
249,Neutral
250,Neutral
251,Negative
252,Negative
253,Neutral
254,Neutral
255,Negative
256,Positive
257,Positive
258,Positive
259,Neutral
260,Neutral
261,Neutral
262,Neutral
263,Positive
264,Neutral
265,Negative
266,Neutral
267,Neutral
268,Neutral
269,Negative
270,Neutral
271,Neutral
272,Neutral
273,Neutral
274,Positive
275,Negative
276,Neutral
277,Positive
278,Negative
279,Positive
280,Neutral
281,Positive
282,Neutral
283,Negative
284,Neutral
285,Neutral
286,Neutral
287,Neutral
288,Negative
289,Neutral
290,Positive
291,Positive
292,Neutral
293,Neutral
294,Positive
295,Neutral
296,Neutral
297,Positive
298,Negative
299,Neutral
300,Neutral
301,Positive
302,Neutral
303,Neutral
304,Negative
305,Positive
306,Positive
307,Neutral
308,Neutral
309,Neutral
310,Positive
311,Neutral
312,Neutral
313,Neutral
314,Positive
315,Neutral
316,Neutral
317,Neutral
318,Neutral
319,Neutral
320,Neutral
321,Positive
322,Neutral
323,Neutral
324,Negative
325,Positive
326,Neutral
327,Neutral
328,Positive
329,Neutral
330,Neutral
331,Negative
332,Neutral
333,Positive
334,Neutral
335,Neutral
336,Neutral
337,Neutral
338,Neutral
339,Negative
340,Negative
341,Neutral
342,Negative
343,Neutral
344,Neutral
345,Neutral
346,Positive
347,Neutral
348,Neutral
349,Neutral
350,Positive
351,Neutral
352,Positive
353,Neutral
354,Neutral
355,Positive
356,Neutral
357,Neutral
358,Negative
359,Positive
360,Positive
361,Neutral
362,Neutral
363,Neutral
364,Neutral
365,Neutral
366,Neutral
367,Positive
368,Neutral
369,Neutral
370,Neutral
371,Neutral
372,Negative
373,Neutral
374,Positive
375,Positive
376,Negative
377,Neutral
378,Positive
379,Neutral
380,Neutral
381,Neutral
382,Positive
383,Positive
384,Positive
385,Neutral
386,Neutral
387,Neutral
388,Neutral
389,Negative
390,Neutral
391,Neutral
392,Neutral
393,Neutral
394,Negative
395,Neutral
396,Neutral
397,Neutral
398,Neutral
399,Neutral
400,Neutral
401,Neutral
402,Negative
403,Positive
404,Positive
405,Neutral
406,Neutral
407,Negative
408,Neutral
409,Neutral
410,Neutral
411,Negative
412,Neutral
413,Neutral
414,Neutral
415,Neutral
416,Neutral
417,Neutral
418,Positive
419,Positive
420,Positive
421,Neutral
422,Positive
423,Neutral
424,Neutral
425,Neutral
426,Neutral
427,Neutral
428,Positive
429,Positive
430,Neutral
431,Neutral
432,Neutral
433,Neutral
434,Neutral
435,Neutral
436,Positive
437,Positive
438,Positive
439,Neutral
440,Positive
441,Neutral
442,Neutral
443,Neutral
444,Positive
445,Negative
446,Positive
447,Positive
448,Negative
449,Neutral
450,Neutral
451,Negative
452,Neutral
453,Neutral
454,Negative
455,Negative
456,Neutral
457,Neutral
458,Neutral
459,Neutral
460,Neutral
461,Negative
462,Negative
463,Negative
464,Neutral
465,Positive
466,Neutral
467,Positive
468,Neutral
469,Neutral
470,Positive
471,Neutral
472,Positive
473,Positive
474,Neutral
475,Positive
476,Neutral
477,Negative
478,Neutral
479,Negative
480,Neutral
481,Positive
482,Neutral
483,Neutral
484,Negative
485,Neutral
486,Negative
487,Neutral
488,Neutral
489,Neutral
490,Neutral
491,Negative
492,Neutral
493,Neutral
494,Neutral
495,Neutral
496,Neutral
497,Neutral
498,Negative
499,Positive
500,Negative
501,Negative
502,Positive
503,Positive
504,Positive
505,Positive
506,Negative
507,Neutral
508,Positive
509,Positive
510,Neutral
511,Neutral
512,Neutral
513,Negative
514,Positive
515,Neutral
516,Positive
517,Neutral
518,Neutral
519,Neutral
520,Neutral
521,Positive
522,Neutral
523,Neutral
524,Positive
525,Neutral
526,Neutral
527,Neutral
528,Neutral
529,Neutral
530,Neutral
531,Positive
532,Negative
533,Negative
534,Positive
535,Neutral
536,Positive
537,Negative
538,Positive
539,Neutral
540,Neutral
541,Negative
542,Positive
543,Positive
544,Neutral
545,Neutral
546,Neutral
547,Neutral
548,Negative
549,Neutral
550,Neutral
551,Positive
552,Neutral
553,Positive
554,Neutral
555,Neutral
556,Neutral
557,Neutral
558,Neutral
559,Positive
560,Positive
561,Positive
562,Neutral
563,Neutral
564,Neutral
565,Neutral
566,Neutral
567,Neutral
568,Negative
569,Negative
570,Neutral
571,Neutral
572,Positive
573,Neutral
574,Positive
575,Neutral
576,Neutral
577,Neutral
578,Neutral
579,Neutral
580,Neutral
581,Neutral
582,Neutral
583,Neutral
584,Neutral
585,Positive
586,Neutral
587,Positive
588,Positive
589,Neutral
590,Neutral
591,Neutral
592,Neutral
593,Neutral
594,Neutral
595,Neutral
596,Neutral
597,Neutral
598,Negative
599,Neutral
600,Negative
601,Positive
602,Positive
603,Positive
604,Positive
605,Neutral
606,Negative
607,Positive
608,Neutral
609,Neutral
610,Neutral
611,Positive
612,Neutral
613,Negative
614,Positive
615,Neutral
616,Neutral
617,Neutral
618,Positive
619,Positive
620,Neutral
621,Neutral
622,Neutral
623,Neutral
624,Negative
625,Neutral
626,Neutral
627,Neutral
628,Neutral
629,Neutral
630,Neutral
631,Neutral
632,Neutral
633,Neutral
634,Positive
635,Negative
