0,3 stars,0.4299
1,3 stars,0.4777
2,1 star,0.2919
3,5 stars,0.575
4,3 stars,0.3889
5,3 stars,0.5052
6,5 stars,0.446
7,3 stars,0.4171
8,1 star,0.5328
9,5 stars,0.3322
10,5 stars,0.3611
11,3 stars,0.3968
12,5 stars,0.3132
13,1 star,0.4106
14,4 stars,0.3704
15,4 stars,0.2362
16,1 star,0.3282
17,1 star,0.5809
18,2 stars,0.3496
19,2 stars,0.3399
20,2 stars,0.3341
21,4 stars,0.2862
22,3 stars,0.586
23,5 stars,0.2636
24,5 stars,0.4019
25,5 stars,0.4386
26,4 stars,0.3819
27,5 stars,0.5735
28,1 star,0.4718
29,2 stars,0.4444
30,1 star,0.3164
31,2 stars,0.3878
32,4 stars,0.233
33,5 stars,0.5683
34,3 stars,0.2299
35,5 stars,0.4837
36,1 star,0.2973
37,5 stars,0.5597
38,3 stars,0.4348
39,5 stars,0.3851
40,1 star,0.4148
41,1 star,0.3147
42,4 stars,0.4334
43,4 stars,0.2437
44,3 stars,0.3013
45,3 stars,0.3046
46,5 stars,0.7919
47,5 stars,0.2223
48,4 stars,0.286
49,3 stars,0.3955
50,4 stars,0.2813
51,2 stars,0.3029
52,2 stars,0.3434
53,1 star,0.3379
54,3 stars,0.3089
55,5 stars,0.4483
56,1 star,0.6708
57,5 stars,0.3703
58,5 stars,0.5686
59,4 stars,0.3143
60,1 star,0.4124
61,4 stars,0.5303
62,5 stars,0.3765
63,4 stars,0.2644
64,4 stars,0.399
65,3 stars,0.2958
66,2 stars,0.3632
67,5 stars,0.3685
68,2 stars,0.3405
69,1 star,0.6643
70,4 stars,0.2674
71,4 stars,0.3487
72,2 stars,0.3611
73,1 star,0.3622
74,4 stars,0.3312
75,5 stars,0.4103
76,3 stars,0.2974
77,1 star,0.4832
78,3 stars,0.4102
79,5 stars,0.4309
80,5 stars,0.2589
81,1 star,0.546
82,3 stars,0.5221
83,4 stars,0.3852
84,1 star,0.4748
85,4 stars,0.236
86,5 stars,0.4039
87,3 stars,0.3279
88,1 star,0.2989
89,5 stars,0.4589
90,3 stars,0.2325
91,1 star,0.4566
92,3 stars,0.3187
93,5 stars,0.3414
94,5 stars,0.2608
95,1 star,0.5978
96,5 stars,0.5807
97,1 star,0.3274
98,5 stars,0.2736
99,1 star,0.3858
100,5 stars,0.6691
101,5 stars,0.5025
102,1 star,0.6676
103,3 stars,0.385
104,3 stars,0.2242
