0,Positive
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Positive
10,Neutral
11,Neutral
12,Positive
13,Neutral
14,Neutral
15,Neutral
16,Positive
17,Neutral
18,Negative
19,Negative
20,Neutral
21,Neutral
22,Neutral
23,Neutral
24,Neutral
25,Positive
26,Negative
27,Neutral
28,Neutral
29,Neutral
30,Neutral
31,Negative
32,Negative
33,Neutral
34,Neutral
35,Positive
36,Neutral
37,Positive
38,Neutral
39,Positive
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Neutral
45,Positive
46,Positive
47,Neutral
48,Positive
49,Neutral
50,Neutral
51,Negative
52,Positive
53,Positive
54,Neutral
55,Neutral
56,Positive
57,Neutral
58,Positive
59,Positive
60,Neutral
61,Positive
62,Positive
63,Positive
64,Positive
65,Neutral
66,Neutral
67,Positive
68,Neutral
69,Neutral
70,Neutral
71,Neutral
72,Neutral
73,Neutral
74,Negative
75,Neutral
76,Neutral
77,Positive
78,Neutral
79,Neutral
80,Neutral
81,Positive
82,Positive
83,Neutral
84,Neutral
85,Positive
86,Neutral
87,Neutral
88,Positive
89,Neutral
90,Negative
91,Neutral
92,Neutral
93,Neutral
94,Positive
95,Neutral
96,Positive
97,Neutral
98,Negative
99,Positive
100,Positive
101,Positive
102,Positive
103,Neutral
104,Neutral
105,Neutral
106,Neutral
107,Positive
108,Positive
109,Neutral
110,Neutral
111,Neutral
112,Neutral
113,Positive
114,Neutral
115,Neutral
116,Neutral
117,Neutral
118,Neutral
119,Negative
120,Neutral
121,Neutral
122,Positive
123,Negative
124,Neutral
125,Neutral
126,Neutral
127,Neutral
128,Neutral
129,Neutral
130,Neutral
131,Positive
132,Neutral
133,Neutral
134,Positive
135,Negative
136,Neutral
137,Positive
138,Negative
139,Positive
140,Neutral
141,Neutral
142,Negative
143,Positive
144,Neutral
145,Positive
146,Neutral
147,Neutral
148,Positive
149,Neutral
150,Neutral
151,Neutral
152,Neutral
153,Neutral
154,Positive
155,Positive
156,Neutral
157,Neutral
158,Neutral
159,Neutral
160,Positive
161,Neutral
162,Neutral
163,Neutral
164,Neutral
165,Positive
166,Neutral
167,Neutral
168,Negative
169,Neutral
170,Neutral
171,Neutral
172,Neutral
173,Neutral
174,Neutral
175,Neutral
176,Neutral
177,Neutral
178,Neutral
179,Negative
180,Neutral
181,Negative
182,Neutral
183,Positive
184,Negative
185,Neutral
186,Neutral
187,Positive
188,Neutral
189,Positive
190,Positive
191,Negative
192,Negative
193,Neutral
194,Neutral
195,Neutral
196,Neutral
197,Neutral
198,Neutral
199,Positive
200,Positive
201,Neutral
202,Neutral
203,Neutral
204,Positive
205,Neutral
206,Positive
207,Positive
208,Positive
209,Neutral
210,Neutral
211,Positive
212,Neutral
213,Neutral
214,Neutral
215,Positive
216,Positive
217,Neutral
218,Neutral
219,Neutral
220,Neutral
221,Negative
222,Neutral
223,Neutral
224,Neutral
225,Neutral
226,Positive
227,Neutral
228,Negative
229,Neutral
230,Positive
231,Neutral
232,Neutral
233,Neutral
234,Neutral
235,Positive
236,Positive
237,Neutral
238,Neutral
239,Positive
240,Positive
241,Neutral
242,Positive
243,Neutral
244,Positive
245,Positive
246,Neutral
247,Positive
248,Positive
249,Neutral
250,Neutral
251,Positive
252,Neutral
253,Neutral
254,Neutral
255,Neutral
256,Neutral
257,Neutral
258,Negative
259,Neutral
260,Neutral
261,Neutral
262,Neutral
263,Neutral
264,Neutral
265,Positive
266,Neutral
267,Neutral
268,Neutral
269,Neutral
270,Negative
271,Neutral
272,Neutral
273,Neutral
274,Positive
275,Positive
276,Negative
277,Neutral
278,Positive
279,Neutral
280,Neutral
281,Neutral
282,Neutral
283,Neutral
284,Neutral
285,Neutral
286,Neutral
287,Neutral
288,Negative
289,Neutral
290,Neutral
291,Neutral
292,Negative
293,Neutral
294,Neutral
295,Neutral
296,Neutral
297,Neutral
298,Neutral
299,Neutral
300,Neutral
301,Positive
302,Neutral
303,Neutral
304,Negative
305,Neutral
306,Positive
307,Positive
308,Neutral
309,Neutral
310,Positive
311,Neutral
312,Neutral
313,Positive
314,Neutral
315,Neutral
316,Neutral
317,Neutral
318,Neutral
319,Positive
320,Neutral
321,Neutral
322,Neutral
323,Negative
324,Negative
325,Positive
326,Neutral
327,Neutral
328,Positive
329,Neutral
330,Neutral
331,Positive
332,Neutral
333,Neutral
334,Positive
335,Neutral
336,Neutral
337,Neutral
338,Neutral
339,Positive
340,Neutral
341,Neutral
342,Neutral
343,Neutral
344,Negative
345,Neutral
346,Neutral
347,Neutral
348,Neutral
349,Neutral
350,Neutral
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Positive
356,Positive
357,Positive
358,Neutral
359,Neutral
360,Positive
361,Neutral
362,Neutral
363,Neutral
364,Neutral
365,Neutral
366,Neutral
367,Positive
368,Neutral
369,Neutral
370,Neutral
371,Neutral
372,Neutral
373,Negative
374,Neutral
375,Neutral
376,Neutral
377,Neutral
378,Negative
379,Neutral
380,Neutral
381,Positive
382,Positive
383,Positive
384,Positive
385,Neutral
386,Negative
387,Neutral
388,Neutral
389,Positive
390,Neutral
391,Neutral
392,Neutral
393,Neutral
394,Neutral
395,Neutral
396,Neutral
397,Neutral
398,Neutral
399,Neutral
400,Negative
401,Negative
402,Neutral
403,Negative
404,Positive
405,Neutral
406,Neutral
407,Positive
408,Neutral
409,Neutral
410,Neutral
411,Neutral
412,Neutral
413,Negative
414,Neutral
415,Neutral
416,Positive
417,Positive
418,Negative
419,Neutral
420,Positive
421,Neutral
422,Neutral
423,Negative
424,Negative
425,Neutral
426,Neutral
427,Negative
428,Neutral
429,Positive
430,Neutral
431,Positive
432,Neutral
433,Neutral
434,Neutral
435,Neutral
436,Negative
437,Negative
438,Positive
439,Neutral
440,Negative
441,Neutral
442,Neutral
443,Positive
444,Neutral
445,Positive
446,Neutral
447,Positive
448,Negative
449,Neutral
450,Neutral
451,Positive
452,Neutral
453,Neutral
454,Negative
455,Negative
456,Neutral
457,Neutral
458,Neutral
459,Neutral
460,Positive
461,Negative
462,Negative
463,Negative
464,Neutral
465,Negative
466,Neutral
467,Neutral
468,Neutral
469,Neutral
470,Neutral
471,Neutral
472,Neutral
473,Positive
474,Neutral
475,Neutral
476,Neutral
477,Positive
478,Neutral
479,Negative
480,Neutral
481,Neutral
482,Neutral
483,Negative
484,Neutral
485,Neutral
486,Positive
487,Neutral
488,Neutral
489,Neutral
490,Neutral
491,Positive
492,Negative
493,Neutral
494,Neutral
495,Neutral
496,Neutral
497,Neutral
498,Positive
499,Neutral
500,Negative
501,Neutral
502,Neutral
503,Positive
504,Positive
505,Neutral
506,Positive
507,Neutral
508,Positive
509,Neutral
510,Neutral
511,Neutral
512,Neutral
513,Positive
514,Neutral
515,Negative
516,Positive
517,Positive
518,Negative
519,Neutral
520,Neutral
521,Negative
522,Neutral
523,Neutral
524,Positive
525,Neutral
526,Negative
527,Neutral
528,Neutral
529,Neutral
530,Neutral
531,Neutral
532,Negative
533,Positive
534,Neutral
535,Negative
536,Negative
537,Neutral
538,Neutral
539,Neutral
540,Neutral
541,Positive
542,Neutral
543,Negative
544,Neutral
545,Positive
546,Negative
547,Neutral
548,Neutral
549,Negative
550,Neutral
551,Positive
552,Positive
553,Positive
554,Neutral
555,Neutral
556,Neutral
557,Neutral
558,Neutral
559,Positive
560,Positive
561,Positive
562,Neutral
563,Negative
564,Neutral
565,Neutral
566,Neutral
567,Neutral
568,Positive
569,Positive
570,Neutral
571,Neutral
572,Neutral
573,Positive
574,Positive
575,Neutral
576,Neutral
577,Neutral
578,Neutral
579,Neutral
580,Neutral
581,Neutral
582,Positive
583,Neutral
584,Positive
585,Neutral
586,Neutral
587,Negative
588,Neutral
589,Neutral
590,Neutral
591,Neutral
592,Neutral
593,Neutral
594,Neutral
595,Neutral
596,Neutral
597,Negative
598,Positive
599,Positive
600,Negative
601,Negative
602,Neutral
603,Negative
604,Positive
605,Neutral
606,Negative
607,Positive
608,Neutral
609,Neutral
610,Neutral
611,Positive
612,Neutral
613,Neutral
614,Positive
615,Negative
616,Neutral
617,Neutral
618,Positive
619,Positive
620,Positive
621,Negative
622,Neutral
623,Neutral
624,Neutral
625,Positive
626,Neutral
627,Positive
628,Neutral
629,Neutral
630,Neutral
631,Neutral
632,Neutral
633,Neutral
634,Positive
635,Negative
636,Neutral
637,Positive
638,Neutral
639,Negative
640,Positive
641,Neutral
642,Positive
643,Positive
644,Negative
645,Neutral
646,Neutral
647,Neutral
648,Neutral
649,Positive
650,Neutral
651,Neutral
652,Positive
653,Neutral
654,Positive
655,Neutral
656,Neutral
657,Neutral
658,Neutral
659,Neutral
660,Neutral
661,Positive
662,Neutral
663,Neutral
664,Neutral
665,Neutral
666,Neutral
667,Neutral
668,Positive
669,Neutral
670,Neutral
671,Neutral
672,Neutral
673,Positive
674,Neutral
675,Neutral
676,Negative
677,Negative
678,Neutral
679,Negative
680,Neutral
681,Positive
682,Neutral
683,Negative
684,Neutral
685,Neutral
686,Neutral
687,Negative
688,Positive
689,Negative
690,Neutral
691,Positive
692,Negative
693,Neutral
694,Neutral
695,Neutral
696,Neutral
697,Negative
698,Neutral
699,Neutral
