0,POSITIVE,0.9908
1,NEGATIVE,0.8887
2,POSITIVE,0.9943
3,NEGATIVE,0.9841
4,POSITIVE,0.9976
5,NEGATIVE,0.9801
6,POSITIVE,0.9997
7,POSITIVE,0.9779
8,POSITIVE,0.7644
9,POSITIVE,0.9994
10,POSITIVE,0.9995
11,POSITIVE,0.9891
12,NEGATIVE,0.999
13,POSITIVE,0.6705
14,POSITIVE,0.9656
15,NEGATIVE,0.9954
16,NEGATIVE,0.9788
17,POSITIVE,0.9153
18,POSITIVE,0.9415
19,POSITIVE,0.9932
20,POSITIVE,0.9993
21,POSITIVE,0.9887
22,POSITIVE,0.9519
23,POSITIVE,0.9867
24,NEGATIVE,0.9855
25,POSITIVE,0.9451
26,NEGATIVE,0.9966
27,NEGATIVE,0.5929
28,NEGATIVE,0.9215
29,NEGATIVE,0.9889
30,POSITIVE,0.9363
31,POSITIVE,0.9828
32,POSITIVE,0.9994
33,POSITIVE,0.9515
34,POSITIVE,0.9885
35,NEGATIVE,0.946
36,NEGATIVE,0.9839
37,POSITIVE,0.9966
38,POSITIVE,0.7836
39,POSITIVE,0.9784
40,NEGATIVE,0.9997
41,POSITIVE,0.803
42,POSITIVE,0.6683
43,NEGATIVE,0.9825
44,NEGATIVE,0.9833
45,POSITIVE,0.9963
46,POSITIVE,0.9917
47,POSITIVE,0.9907
48,NEGATIVE,0.9997
49,NEGATIVE,0.9909
50,POSITIVE,0.9766
51,POSITIVE,0.9964
52,NEGATIVE,0.9994
53,POSITIVE,0.9982
54,POSITIVE,0.9946
55,POSITIVE,0.9973
56,POSITIVE,0.9998
57,POSITIVE,0.9972
58,POSITIVE,0.9717
59,POSITIVE,0.9984
60,POSITIVE,0.5081
61,NEGATIVE,0.9829
62,POSITIVE,0.9966
63,NEGATIVE,0.9972
64,POSITIVE,0.9893
65,NEGATIVE,0.9986
66,NEGATIVE,0.845
67,POSITIVE,0.9953
68,POSITIVE,0.9983
69,POSITIVE,0.9822
70,POSITIVE,0.6481
71,POSITIVE,0.9846
72,NEGATIVE,0.9996
73,NEGATIVE,0.9995
74,NEGATIVE,0.9339
75,POSITIVE,0.9997
76,NEGATIVE,0.9689
77,NEGATIVE,0.949
78,NEGATIVE,0.9982
79,NEGATIVE,0.9979
80,POSITIVE,0.6026
81,NEGATIVE,0.9995
82,POSITIVE,0.9848
83,NEGATIVE,0.9966
84,NEGATIVE,0.9414
85,POSITIVE,0.9986
86,POSITIVE,0.9997
87,POSITIVE,0.9995
88,NEGATIVE,0.9471
89,NEGATIVE,0.9998
90,POSITIVE,0.9979
91,NEGATIVE,0.5741
92,POSITIVE,0.9892
93,NEGATIVE,0.9929
94,NEGATIVE,0.9901
95,POSITIVE,0.9985
96,POSITIVE,0.9985
97,POSITIVE,0.9734
98,POSITIVE,0.9997
99,NEGATIVE,0.9924
100,NEGATIVE,0.985
101,POSITIVE,0.9627
102,NEGATIVE,0.9991
103,NEGATIVE,0.6069
104,NEGATIVE,0.9993
105,NEGATIVE,0.9975
106,POSITIVE,0.9993
107,POSITIVE,0.9947
108,NEGATIVE,0.9943
109,POSITIVE,0.9502
110,POSITIVE,0.9993
111,NEGATIVE,0.9492
112,POSITIVE,0.993
113,NEGATIVE,0.9998
114,NEGATIVE,0.9966
115,POSITIVE,0.719
116,NEGATIVE,0.971
117,POSITIVE,0.9981
118,POSITIVE,0.9987
119,NEGATIVE,0.9965
120,POSITIVE,0.9833
121,POSITIVE,0.9951
122,NEGATIVE,0.9865
123,NEGATIVE,0.9967
124,NEGATIVE,0.9766
125,NEGATIVE,0.9682
126,NEGATIVE,0.9307
127,NEGATIVE,0.9949
128,POSITIVE,0.9993
129,NEGATIVE,0.9851
130,NEGATIVE,0.9916
131,NEGATIVE,0.7288
132,NEGATIVE,0.9798
133,POSITIVE,0.9992
134,NEGATIVE,0.8843
135,POSITIVE,0.9994
136,NEGATIVE,0.9705
137,NEGATIVE,0.9834
138,POSITIVE,0.951
139,NEGATIVE,0.9319
140,POSITIVE,0.9692
141,POSITIVE,0.99
142,NEGATIVE,0.9997
143,POSITIVE,0.9969
144,POSITIVE,0.9991
145,NEGATIVE,0.9201
146,POSITIVE,0.9998
147,POSITIVE,0.6521
148,NEGATIVE,0.838
149,POSITIVE,0.9685
150,POSITIVE,0.9995
151,POSITIVE,0.6528
152,NEGATIVE,0.9991
153,NEGATIVE,0.9979
154,NEGATIVE,0.9965
155,POSITIVE,0.9992
156,POSITIVE,0.9996
157,NEGATIVE,0.7049
158,NEGATIVE,0.9994
159,POSITIVE,0.9658
160,NEGATIVE,0.9995
161,NEGATIVE,0.5019
162,POSITIVE,0.9998
163,POSITIVE,0.9998
164,NEGATIVE,0.961
165,POSITIVE,0.9998
166,NEGATIVE,0.6918
167,POSITIVE,0.9562
168,POSITIVE,0.9991
169,NEGATIVE,0.6647
170,POSITIVE,0.9967
171,NEGATIVE,0.9755
172,NEGATIVE,0.9005
173,NEGATIVE,0.8931
174,POSITIVE,0.9848
175,POSITIVE,0.9951
176,POSITIVE,0.9636
177,NEGATIVE,0.9567
178,POSITIVE,0.9989
179,POSITIVE,0.9798
180,POSITIVE,0.9951
181,NEGATIVE,0.9966
182,NEGATIVE,0.9982
183,POSITIVE,0.9994
184,NEGATIVE,0.9925
185,POSITIVE,0.9967
186,NEGATIVE,0.8299
187,POSITIVE,0.7744
188,NEGATIVE,0.9881
189,POSITIVE,0.9949
190,NEGATIVE,0.9995
191,POSITIVE,0.9927
192,POSITIVE,0.9965
193,POSITIVE,0.9041
194,NEGATIVE,0.9789
195,POSITIVE,0.9347
196,NEGATIVE,0.9851
197,NEGATIVE,0.9003
198,POSITIVE,0.9987
199,NEGATIVE,0.9939
200,POSITIVE,0.5661
201,NEGATIVE,0.8627
202,NEGATIVE,0.9007
203,NEGATIVE,0.9924
204,POSITIVE,0.9964
205,POSITIVE,0.9281
206,POSITIVE,0.9997
207,NEGATIVE,0.8265
208,POSITIVE,0.9924
209,NEGATIVE,0.9802
210,POSITIVE,0.9942
211,NEGATIVE,0.9862
212,NEGATIVE,0.999
213,POSITIVE,0.9966
214,POSITIVE,0.587
215,POSITIVE,0.8471
216,NEGATIVE,0.9941
217,POSITIVE,0.99
218,NEGATIVE,0.9549
219,NEGATIVE,0.9339
220,NEGATIVE,0.6787
221,NEGATIVE,0.9675
222,NEGATIVE,0.972
223,POSITIVE,0.9996
224,NEGATIVE,0.6526
225,NEGATIVE,0.9784
226,POSITIVE,0.8617
227,NEGATIVE,0.998
228,NEGATIVE,0.9958
229,POSITIVE,0.8294
230,POSITIVE,0.9968
231,POSITIVE,0.9982
232,NEGATIVE,0.9203
233,POSITIVE,0.9964
234,POSITIVE,0.932
235,POSITIVE,0.985
236,NEGATIVE,0.9935
237,NEGATIVE,0.961
238,POSITIVE,0.9378
239,NEGATIVE,0.9955
240,POSITIVE,0.999
241,NEGATIVE,0.9962
242,POSITIVE,0.9131
243,NEGATIVE,0.9914
244,NEGATIVE,0.9997
245,POSITIVE,0.6944
246,POSITIVE,0.8602
247,NEGATIVE,0.9949
248,POSITIVE,0.9998
249,POSITIVE,0.9718
250,POSITIVE,0.9974
251,POSITIVE,0.9822
252,POSITIVE,0.9149
253,POSITIVE,0.5254
254,POSITIVE,0.8389
255,POSITIVE,0.9997
256,POSITIVE,0.9998
257,NEGATIVE,0.9998
