0,POSITIVE,0.973
1,NEGATIVE,0.9982
2,POSITIVE,0.9997
3,POSITIVE,0.9987
4,NEGATIVE,0.9996
5,NEGATIVE,0.858
6,POSITIVE,0.9997
7,NEGATIVE,0.992
8,NEGATIVE,0.9938
9,POSITIVE,0.995
10,POSITIVE,0.9883
11,NEGATIVE,0.994
12,POSITIVE,0.9998
13,POSITIVE,0.9962
14,NEGATIVE,0.9383
15,POSITIVE,0.8609
16,NEGATIVE,0.9987
17,NEGATIVE,0.9998
18,NEGATIVE,0.995
19,NEGATIVE,0.8446
20,NEGATIVE,0.9978
21,NEGATIVE,0.9704
22,NEGATIVE,0.9993
23,POSITIVE,0.9407
24,NEGATIVE,0.9713
25,POSITIVE,0.9974
26,POSITIVE,0.9593
27,POSITIVE,0.9996
28,NEGATIVE,0.8245
29,NEGATIVE,0.9572
30,NEGATIVE,0.9447
31,NEGATIVE,0.9587
32,POSITIVE,0.8095
33,NEGATIVE,0.9815
34,POSITIVE,0.5045
35,POSITIVE,0.9938
36,NEGATIVE,0.6212
37,POSITIVE,0.9964
38,POSITIVE,0.8082
39,POSITIVE,0.9734
40,NEGATIVE,0.998
41,NEGATIVE,0.9713
42,POSITIVE,0.9998
43,NEGATIVE,0.5392
44,POSITIVE,0.9979
45,POSITIVE,0.9769
46,POSITIVE,0.9998
47,POSITIVE,0.9993
48,POSITIVE,0.9945
49,NEGATIVE,0.9835
50,POSITIVE,0.9998
51,NEGATIVE,0.9872
52,NEGATIVE,0.9899
53,NEGATIVE,0.5144
54,NEGATIVE,0.9976
55,POSITIVE,0.9976
56,NEGATIVE,0.9993
57,POSITIVE,0.8999
58,POSITIVE,0.9953
59,NEGATIVE,0.8308
60,POSITIVE,0.9679
61,NEGATIVE,0.9985
62,POSITIVE,0.9993
63,POSITIVE,0.9356
64,POSITIVE,0.9994
65,POSITIVE,0.856
66,NEGATIVE,0.9449
67,POSITIVE,0.9999
68,NEGATIVE,0.9993
69,NEGATIVE,0.9992
70,NEGATIVE,0.9895
71,POSITIVE,0.9963
72,POSITIVE,0.7326
73,POSITIVE,0.9931
74,POSITIVE,0.9918
75,POSITIVE,0.9966
76,POSITIVE,0.9996
77,NEGATIVE,0.9971
78,NEGATIVE,0.9992
79,POSITIVE,0.9957
80,POSITIVE,0.9624
81,NEGATIVE,0.9709
82,NEGATIVE,0.9991
83,NEGATIVE,0.9849
84,POSITIVE,0.9997
85,NEGATIVE,0.9851
86,POSITIVE,0.7988
87,NEGATIVE,0.9192
88,NEGATIVE,0.9923
89,POSITIVE,0.9866
90,NEGATIVE,0.8924
91,NEGATIVE,0.8359
92,NEGATIVE,0.9927
93,POSITIVE,0.9955
94,POSITIVE,0.9875
95,NEGATIVE,0.9996
96,POSITIVE,0.9986
97,NEGATIVE,0.9723
98,POSITIVE,0.9505
99,NEGATIVE,0.9482
100,POSITIVE,0.9984
101,POSITIVE,0.9996
102,NEGATIVE,0.9554
103,NEGATIVE,0.9996
104,POSITIVE,0.9902
105,NEGATIVE,0.9994
106,NEGATIVE,0.943
107,POSITIVE,0.994
108,NEGATIVE,0.9962
109,POSITIVE,0.882
110,NEGATIVE,0.9602
111,NEGATIVE,0.7917
112,NEGATIVE,0.7882
113,NEGATIVE,0.9352
114,POSITIVE,0.9998
115,POSITIVE,0.9981
116,POSITIVE,0.9946
