0,POSITIVE,0.999
1,POSITIVE,0.9988
2,POSITIVE,0.5453
3,POSITIVE,0.9996
4,POSITIVE,0.9039
5,POSITIVE,0.9999
6,POSITIVE,0.9998
7,NEGATIVE,0.9576
8,POSITIVE,0.9006
9,POSITIVE,0.995
10,POSITIVE,0.9813
11,POSITIVE,0.9511
12,POSITIVE,0.9999
13,POSITIVE,0.9996
14,POSITIVE,0.9995
15,POSITIVE,0.9993
16,POSITIVE,0.9947
17,NEGATIVE,0.995
18,POSITIVE,0.9885
19,POSITIVE,0.9998
20,NEGATIVE,0.998
21,POSITIVE,0.9988
22,NEGATIVE,0.9944
23,POSITIVE,0.9831
24,NEGATIVE,0.9842
25,NEGATIVE,0.9924
26,NEGATIVE,0.7474
27,POSITIVE,0.9936
28,POSITIVE,0.9943
29,NEGATIVE,0.9921
30,NEGATIVE,0.9785
31,NEGATIVE,0.7882
32,POSITIVE,0.9908
33,POSITIVE,0.8868
34,NEGATIVE,0.9934
35,POSITIVE,0.9994
36,NEGATIVE,0.9839
37,POSITIVE,0.999
38,NEGATIVE,0.9994
39,NEGATIVE,0.7838
40,NEGATIVE,0.5013
41,NEGATIVE,0.8564
42,POSITIVE,0.9999
43,POSITIVE,0.9988
44,NEGATIVE,0.9737
45,NEGATIVE,0.9939
46,POSITIVE,0.997
47,NEGATIVE,0.9651
48,POSITIVE,0.9976
49,NEGATIVE,0.9988
50,POSITIVE,0.9541
51,POSITIVE,0.9582
52,POSITIVE,0.819
53,POSITIVE,0.8117
54,NEGATIVE,0.9905
55,POSITIVE,0.9044
56,POSITIVE,0.9998
57,NEGATIVE,0.8299
58,NEGATIVE,0.9901
59,POSITIVE,0.9947
60,POSITIVE,0.9902
61,POSITIVE,0.9993
62,POSITIVE,0.6078
63,POSITIVE,0.9898
64,POSITIVE,0.9999
65,POSITIVE,0.9875
66,POSITIVE,0.9894
67,NEGATIVE,0.9939
68,NEGATIVE,0.9993
69,NEGATIVE,0.9995
70,POSITIVE,0.953
71,POSITIVE,0.9928
72,NEGATIVE,0.9723
73,POSITIVE,0.9999
74,POSITIVE,0.9915
75,NEGATIVE,0.8486
76,POSITIVE,0.9997
77,NEGATIVE,0.9876
78,NEGATIVE,0.9982
79,POSITIVE,0.9353
80,POSITIVE,0.9738
81,POSITIVE,0.9997
82,NEGATIVE,0.9893
83,NEGATIVE,0.9631
84,NEGATIVE,0.976
85,NEGATIVE,0.6821
86,NEGATIVE,0.7189
87,POSITIVE,0.9994
88,POSITIVE,0.9995
89,POSITIVE,0.9831
90,NEGATIVE,0.9975
91,NEGATIVE,0.9876
92,NEGATIVE,0.9993
93,POSITIVE,0.9755
94,POSITIVE,0.9981
95,NEGATIVE,0.9991
96,POSITIVE,0.9992
97,NEGATIVE,0.9788
98,POSITIVE,0.9891
99,NEGATIVE,0.9899
100,POSITIVE,0.9998
101,NEGATIVE,0.9486
102,POSITIVE,0.9927
103,NEGATIVE,0.9976
104,POSITIVE,0.9989
105,NEGATIVE,0.991
106,POSITIVE,0.9906
107,POSITIVE,0.6618
108,POSITIVE,0.9993
109,NEGATIVE,0.9963
110,NEGATIVE,0.9931
111,POSITIVE,0.993
112,NEGATIVE,0.8891
113,POSITIVE,0.9198
114,POSITIVE,0.9981
115,NEGATIVE,0.9995
116,POSITIVE,0.9996
117,NEGATIVE,0.9923
118,NEGATIVE,0.9368
119,POSITIVE,0.9881
120,NEGATIVE,0.9945
121,POSITIVE,0.9534
122,POSITIVE,0.9556
123,POSITIVE,0.9977
124,POSITIVE,0.9991
125,POSITIVE,0.9896
126,POSITIVE,0.9937
127,POSITIVE,0.9248
128,NEGATIVE,0.9918
