0,NEGATIVE,0.9115
1,POSITIVE,0.9744
2,POSITIVE,0.9879
3,POSITIVE,0.9978
4,NEGATIVE,0.9906
5,POSITIVE,0.9998
6,POSITIVE,0.9999
7,NEGATIVE,0.9988
8,NEGATIVE,0.9942
9,POSITIVE,0.9976
10,POSITIVE,0.5091
11,POSITIVE,0.9243
12,POSITIVE,0.9996
13,POSITIVE,0.9972
14,POSITIVE,0.9674
15,POSITIVE,0.9998
16,NEGATIVE,0.8979
17,NEGATIVE,0.9374
18,NEGATIVE,0.9798
19,POSITIVE,0.9997
20,POSITIVE,0.9996
21,POSITIVE,0.984
22,POSITIVE,0.9785
23,NEGATIVE,0.9743
24,POSITIVE,0.9958
25,NEGATIVE,0.9688
26,NEGATIVE,0.9416
27,NEGATIVE,0.9986
28,NEGATIVE,0.9563
29,NEGATIVE,0.9572
30,NEGATIVE,0.9946
31,POSITIVE,0.9998
32,NEGATIVE,0.6845
33,NEGATIVE,0.9988
34,NEGATIVE,0.965
35,POSITIVE,0.9997
36,NEGATIVE,0.9181
37,NEGATIVE,0.8265
38,POSITIVE,0.8986
39,NEGATIVE,0.992
40,POSITIVE,0.9876
41,NEGATIVE,0.8789
42,POSITIVE,0.9877
43,POSITIVE,0.9861
44,NEGATIVE,0.9987
45,NEGATIVE,0.9974
46,NEGATIVE,0.9975
47,POSITIVE,0.654
48,NEGATIVE,0.9982
49,NEGATIVE,0.9985
50,NEGATIVE,0.9997
51,NEGATIVE,0.9481
52,NEGATIVE,0.9847
53,POSITIVE,0.9296
54,NEGATIVE,0.997
55,POSITIVE,0.9692
56,POSITIVE,0.9967
57,NEGATIVE,0.9994
58,NEGATIVE,0.9943
59,POSITIVE,0.9996
60,NEGATIVE,0.972
61,POSITIVE,0.9862
62,POSITIVE,0.976
63,POSITIVE,0.9933
64,POSITIVE,0.9997
65,POSITIVE,0.98
66,NEGATIVE,0.6351
67,POSITIVE,0.9981
68,NEGATIVE,0.9009
69,NEGATIVE,0.9998
70,POSITIVE,0.9361
71,POSITIVE,0.9917
72,NEGATIVE,0.7826
73,POSITIVE,0.9513
74,POSITIVE,0.9916
75,POSITIVE,0.9954
76,POSITIVE,0.9994
77,NEGATIVE,0.9382
78,NEGATIVE,0.9997
79,NEGATIVE,0.9993
80,POSITIVE,0.9392
81,NEGATIVE,0.9258
82,NEGATIVE,0.7524
83,NEGATIVE,0.9754
84,POSITIVE,0.9998
85,POSITIVE,0.8925
86,NEGATIVE,0.9994
87,POSITIVE,0.998
88,NEGATIVE,0.9942
89,POSITIVE,0.9892
90,NEGATIVE,0.9701
91,POSITIVE,0.843
92,NEGATIVE,0.9911
93,POSITIVE,0.9801
94,POSITIVE,0.9902
95,NEGATIVE,0.898
96,POSITIVE,0.9999
97,POSITIVE,0.8967
98,POSITIVE,0.9527
99,NEGATIVE,0.9959
100,NEGATIVE,0.9992
101,NEGATIVE,0.9794
102,POSITIVE,0.8266
103,POSITIVE,0.9993
104,POSITIVE,0.9804
105,NEGATIVE,0.9997
106,NEGATIVE,0.9361
107,NEGATIVE,0.9938
108,NEGATIVE,0.9766
109,POSITIVE,0.997
110,NEGATIVE,0.9966
111,POSITIVE,0.9968
112,NEGATIVE,0.7882
113,POSITIVE,0.9925
114,NEGATIVE,0.9964
115,NEGATIVE,0.8543
116,POSITIVE,0.8636
117,NEGATIVE,0.9993
118,NEGATIVE,0.9993
119,POSITIVE,0.9482
120,POSITIVE,0.5426
121,NEGATIVE,0.5847
122,NEGATIVE,0.5489
123,POSITIVE,0.9956
124,NEGATIVE,0.9879
125,NEGATIVE,0.9858
126,POSITIVE,0.9592
127,POSITIVE,0.7537
128,POSITIVE,0.9976
129,POSITIVE,0.9519
130,POSITIVE,0.9994
131,NEGATIVE,0.9992
132,NEGATIVE,0.9975
133,NEGATIVE,0.9987
134,NEGATIVE,0.9326
135,POSITIVE,0.8156
136,POSITIVE,0.9978
137,NEGATIVE,0.8423
138,POSITIVE,0.9987
139,NEGATIVE,0.9911
140,POSITIVE,0.8211
141,NEGATIVE,0.7991
142,NEGATIVE,0.9993
143,NEGATIVE,0.8094
144,NEGATIVE,0.9229
145,POSITIVE,0.9989
146,NEGATIVE,0.9893
147,NEGATIVE,0.9989
148,POSITIVE,0.9629
149,POSITIVE,0.7515
150,NEGATIVE,0.9985
151,NEGATIVE,0.7645
152,POSITIVE,0.9287
153,NEGATIVE,0.998
154,NEGATIVE,0.8318
