0,POSITIVE,0.9806
1,NEGATIVE,0.9665
2,NEGATIVE,0.9188
3,NEGATIVE,0.9924
4,POSITIVE,0.625
5,NEGATIVE,0.8687
6,NEGATIVE,0.9838
7,NEGATIVE,0.9965
8,NEGATIVE,0.9039
9,NEGATIVE,0.9899
10,NEGATIVE,0.9989
11,NEGATIVE,0.9927
12,POSITIVE,0.973
13,NEGATIVE,0.9998
14,NEGATIVE,0.9595
15,NEGATIVE,0.9803
16,NEGATIVE,0.9991
17,NEGATIVE,0.9909
18,NEGATIVE,0.6733
19,NEGATIVE,0.5547
20,POSITIVE,0.769
21,POSITIVE,0.6525
22,NEGATIVE,0.9088
23,NEGATIVE,0.9906
24,POSITIVE,0.9845
25,POSITIVE,0.9966
26,NEGATIVE,0.9985
27,NEGATIVE,0.9819
28,POSITIVE,0.9926
29,POSITIVE,0.9971
30,NEGATIVE,0.9842
31,NEGATIVE,0.9804
32,NEGATIVE,0.9926
33,POSITIVE,0.9946
34,NEGATIVE,0.9981
35,POSITIVE,0.9097
36,NEGATIVE,0.9872
37,NEGATIVE,0.9969
38,POSITIVE,0.9985
39,NEGATIVE,0.9995
40,NEGATIVE,0.9875
41,NEGATIVE,0.9404
42,POSITIVE,0.9943
43,POSITIVE,0.9825
44,NEGATIVE,0.975
45,NEGATIVE,0.9846
46,POSITIVE,0.9892
47,NEGATIVE,0.9836
48,POSITIVE,0.9842
49,NEGATIVE,0.948
50,NEGATIVE,0.9988
51,NEGATIVE,0.5787
52,NEGATIVE,0.8097
53,POSITIVE,0.9895
54,NEGATIVE,0.9948
55,POSITIVE,0.9898
56,NEGATIVE,0.8096
57,POSITIVE,0.9983
58,POSITIVE,0.9925
59,POSITIVE,0.9939
60,NEGATIVE,0.9998
61,POSITIVE,0.9109
62,POSITIVE,0.972
63,POSITIVE,0.9587
64,POSITIVE,0.6821
65,POSITIVE,0.9909
66,POSITIVE,0.9621
67,POSITIVE,0.9997
68,NEGATIVE,0.9855
69,NEGATIVE,0.9995
70,NEGATIVE,0.9963
71,POSITIVE,0.9976
72,NEGATIVE,0.944
73,NEGATIVE,0.9695
74,NEGATIVE,0.7816
75,POSITIVE,0.9321
76,NEGATIVE,0.8714
77,NEGATIVE,0.9731
78,NEGATIVE,0.9859
79,NEGATIVE,0.9545
80,POSITIVE,0.9977
81,NEGATIVE,0.9974
82,POSITIVE,0.9995
83,NEGATIVE,0.9867
84,POSITIVE,0.9419
85,POSITIVE,0.9985
86,NEGATIVE,0.9916
87,POSITIVE,0.9984
88,POSITIVE,0.9994
89,POSITIVE,0.9895
90,POSITIVE,0.9749
91,NEGATIVE,0.9897
92,NEGATIVE,0.9949
93,NEGATIVE,0.9965
94,NEGATIVE,0.993
95,POSITIVE,0.8803
96,POSITIVE,0.993
97,NEGATIVE,0.9897
98,NEGATIVE,0.9737
99,POSITIVE,0.9997
100,NEGATIVE,0.9995
101,POSITIVE,0.9949
102,POSITIVE,0.6472
103,POSITIVE,0.9998
104,NEGATIVE,0.8265
105,POSITIVE,0.691
106,NEGATIVE,0.9985
107,POSITIVE,0.7477
108,POSITIVE,0.965
109,POSITIVE,0.9659
110,NEGATIVE,0.9921
111,POSITIVE,0.9966
112,NEGATIVE,0.979
113,NEGATIVE,0.9996
114,POSITIVE,0.9989
115,POSITIVE,0.9998
116,NEGATIVE,0.9971
117,NEGATIVE,0.9935
118,NEGATIVE,0.9978
119,NEGATIVE,0.9986
120,POSITIVE,0.9998
121,NEGATIVE,0.9768
122,NEGATIVE,0.991
123,NEGATIVE,0.9755
124,NEGATIVE,0.8655
125,NEGATIVE,0.9392
126,POSITIVE,0.9963
127,NEGATIVE,0.9935
128,NEGATIVE,0.9932
129,POSITIVE,0.9999
130,NEGATIVE,0.9945
131,NEGATIVE,0.847
132,POSITIVE,0.9839
133,POSITIVE,0.9447
134,NEGATIVE,0.8638
135,POSITIVE,0.9529
136,NEGATIVE,0.8925
137,POSITIVE,0.9921
138,NEGATIVE,0.6207
139,NEGATIVE,0.9816
140,POSITIVE,0.9987
141,NEGATIVE,0.9648
142,POSITIVE,0.9856
143,NEGATIVE,0.9821
144,POSITIVE,0.9923
145,NEGATIVE,0.9883
146,NEGATIVE,0.9593
147,POSITIVE,0.9967
148,NEGATIVE,0.9617
149,NEGATIVE,0.8891
150,POSITIVE,0.9817
151,POSITIVE,0.9989
152,NEGATIVE,0.9932
153,NEGATIVE,0.7817
154,NEGATIVE,0.9917
155,POSITIVE,0.9997
156,POSITIVE,0.947
157,NEGATIVE,0.8531
158,NEGATIVE,0.9539
159,POSITIVE,0.9972
160,NEGATIVE,0.9989
161,NEGATIVE,0.973
162,NEGATIVE,0.9868
163,NEGATIVE,0.8816
164,NEGATIVE,0.6984
165,POSITIVE,0.9881
166,NEGATIVE,0.9957
167,POSITIVE,0.9963
168,POSITIVE,0.9963
169,POSITIVE,0.9928
170,NEGATIVE,0.9858
171,POSITIVE,0.9416
172,NEGATIVE,0.9995
173,NEGATIVE,0.9961
174,NEGATIVE,0.9984
175,NEGATIVE,0.9416
176,NEGATIVE,0.8444
177,POSITIVE,0.9938
178,NEGATIVE,0.9694
179,NEGATIVE,0.9962
180,POSITIVE,0.9993
181,POSITIVE,0.9993
182,NEGATIVE,0.9571
183,NEGATIVE,0.8257
184,POSITIVE,0.9985
185,NEGATIVE,0.99
186,POSITIVE,0.9957
187,NEGATIVE,0.998
188,POSITIVE,0.9968
189,NEGATIVE,0.978
190,POSITIVE,0.9998
191,NEGATIVE,0.9995
192,NEGATIVE,0.6592
193,NEGATIVE,0.9606
194,NEGATIVE,0.9845
195,NEGATIVE,0.9995
196,POSITIVE,0.9998
197,POSITIVE,0.9197
198,NEGATIVE,0.985
199,NEGATIVE,0.9607
200,NEGATIVE,0.8889
201,NEGATIVE,0.9743
202,NEGATIVE,0.5471
203,NEGATIVE,0.6782
204,NEGATIVE,0.7223
205,POSITIVE,0.9925
206,POSITIVE,0.9846
207,POSITIVE,0.9998
208,NEGATIVE,0.9746
209,POSITIVE,0.9957
210,POSITIVE,0.9941
211,NEGATIVE,0.9915
212,NEGATIVE,0.9905
213,POSITIVE,0.6051
214,NEGATIVE,0.9923
215,POSITIVE,0.9999
216,NEGATIVE,0.9818
217,POSITIVE,0.9977
218,NEGATIVE,0.9817
219,NEGATIVE,0.9781
220,POSITIVE,0.7574
221,POSITIVE,0.9994
222,NEGATIVE,0.9876
223,NEGATIVE,0.9798
224,NEGATIVE,0.7432
225,POSITIVE,0.9996
226,NEGATIVE,0.775
227,POSITIVE,0.9988
228,NEGATIVE,0.9954
229,NEGATIVE,0.9871
230,NEGATIVE,0.9371
231,NEGATIVE,0.998
232,NEGATIVE,0.996
233,POSITIVE,0.9988
234,NEGATIVE,0.9753
235,NEGATIVE,0.9978
236,POSITIVE,0.9812
237,POSITIVE,0.9981
238,POSITIVE,0.9892
239,NEGATIVE,0.8416
240,POSITIVE,0.9987
241,NEGATIVE,0.9698
242,NEGATIVE,0.9603
243,POSITIVE,0.5253
244,NEGATIVE,0.9902
245,NEGATIVE,0.9963
246,POSITIVE,0.9917
247,POSITIVE,0.9927
248,POSITIVE,0.9998
249,NEGATIVE,0.9991
250,NEGATIVE,0.9992
251,NEGATIVE,0.9955
252,POSITIVE,0.6458
253,POSITIVE,0.9876
254,POSITIVE,0.9868
255,POSITIVE,0.9986
256,NEGATIVE,0.9987
257,POSITIVE,0.7605
258,POSITIVE,0.9996
259,POSITIVE,0.9351
260,NEGATIVE,0.9873
261,NEGATIVE,0.9886
262,NEGATIVE,0.9842
263,NEGATIVE,0.995
264,NEGATIVE,0.9951
265,NEGATIVE,0.8749
266,NEGATIVE,0.9954
267,POSITIVE,0.9969
268,NEGATIVE,0.9866
269,POSITIVE,0.9923
270,NEGATIVE,0.8997
271,NEGATIVE,0.9847
272,NEGATIVE,0.9983
273,NEGATIVE,0.9796
274,NEGATIVE,0.9634
275,POSITIVE,0.9934
276,NEGATIVE,0.9897
277,NEGATIVE,0.9694
278,POSITIVE,0.9528
279,POSITIVE,0.9845
280,NEGATIVE,0.9997
281,NEGATIVE,0.9104
282,POSITIVE,0.9746
283,NEGATIVE,0.9771
284,POSITIVE,0.9996
285,NEGATIVE,0.9335
286,NEGATIVE,0.9879
287,POSITIVE,0.993
288,NEGATIVE,0.958
289,POSITIVE,0.9992
290,NEGATIVE,0.9161
291,NEGATIVE,0.9853
292,NEGATIVE,0.9939
293,NEGATIVE,0.9992
294,NEGATIVE,0.9984
295,NEGATIVE,0.9873
296,NEGATIVE,0.9934
297,NEGATIVE,0.9899
298,POSITIVE,0.9598
299,NEGATIVE,0.9927
300,NEGATIVE,0.9886
301,NEGATIVE,0.912
302,POSITIVE,0.9816
303,POSITIVE,0.6525
304,NEGATIVE,0.9953
305,POSITIVE,0.9284
306,NEGATIVE,0.9785
307,POSITIVE,0.9513
308,NEGATIVE,0.9817
309,NEGATIVE,0.9648
310,NEGATIVE,0.9962
311,NEGATIVE,0.9569
312,POSITIVE,0.8739
313,POSITIVE,0.9997
314,POSITIVE,0.9344
315,POSITIVE,0.5794
316,POSITIVE,0.9997
317,NEGATIVE,0.9996
318,NEGATIVE,0.9671
319,POSITIVE,0.7255
320,NEGATIVE,0.9974
321,POSITIVE,0.997
322,NEGATIVE,0.9604
323,NEGATIVE,0.9991
324,NEGATIVE,0.994
325,NEGATIVE,0.9692
326,NEGATIVE,0.9995
327,NEGATIVE,0.9303
328,NEGATIVE,0.9692
329,NEGATIVE,0.9989
330,POSITIVE,0.9953
331,NEGATIVE,0.9997
332,POSITIVE,0.9993
333,NEGATIVE,0.9777
334,NEGATIVE,0.7761
335,POSITIVE,0.9995
336,NEGATIVE,0.963
337,NEGATIVE,0.9951
338,NEGATIVE,0.9984
339,POSITIVE,0.6248
340,NEGATIVE,0.998
341,NEGATIVE,0.9812
342,NEGATIVE,0.8415
343,POSITIVE,0.9959
344,POSITIVE,0.9381
345,POSITIVE,0.9951
346,NEGATIVE,0.999
347,POSITIVE,0.9997
348,POSITIVE,0.9809
349,POSITIVE,0.9988
350,NEGATIVE,0.8686
351,NEGATIVE,0.8935
352,NEGATIVE,0.9865
353,NEGATIVE,0.9463
354,NEGATIVE,0.9983
355,POSITIVE,0.9809
356,NEGATIVE,0.9989
357,POSITIVE,0.9982
358,NEGATIVE,0.9996
359,NEGATIVE,0.9417
360,POSITIVE,0.8596
361,NEGATIVE,0.9884
362,NEGATIVE,0.9478
363,POSITIVE,0.9904
364,POSITIVE,0.7452
365,POSITIVE,0.9976
366,NEGATIVE,0.9915
367,NEGATIVE,0.9808
368,NEGATIVE,0.9863
369,POSITIVE,0.9738
370,NEGATIVE,0.9981
371,NEGATIVE,0.8753
372,POSITIVE,0.8474
373,NEGATIVE,0.8274
374,NEGATIVE,0.9944
375,NEGATIVE,0.9862
376,POSITIVE,0.9994
377,NEGATIVE,0.7797
378,NEGATIVE,0.8815
379,POSITIVE,0.992
380,POSITIVE,0.9996
381,NEGATIVE,0.9007
382,POSITIVE,0.9996
383,NEGATIVE,0.9375
384,POSITIVE,0.9998
385,POSITIVE,0.9946
386,POSITIVE,0.9359
387,NEGATIVE,0.9994
388,NEGATIVE,0.9641
389,NEGATIVE,0.9952
390,POSITIVE,0.9948
391,NEGATIVE,0.9935
392,NEGATIVE,0.9867
393,POSITIVE,0.9974
394,POSITIVE,0.9913
395,POSITIVE,0.9851
396,NEGATIVE,0.8579
397,NEGATIVE,0.9015
398,NEGATIVE,0.9995
399,NEGATIVE,0.9993
400,NEGATIVE,0.9996
401,POSITIVE,0.9813
402,NEGATIVE,0.9963
403,NEGATIVE,0.9453
404,POSITIVE,0.9903
405,POSITIVE,0.9946
406,POSITIVE,0.9977
407,NEGATIVE,0.9788
408,POSITIVE,0.9965
409,POSITIVE,0.9752
410,POSITIVE,0.8743
411,POSITIVE,0.9719
412,POSITIVE,0.9851
413,NEGATIVE,0.9954
414,NEGATIVE,0.6167
415,NEGATIVE,0.9871
416,NEGATIVE,0.9344
417,NEGATIVE,0.9927
418,POSITIVE,0.9135
419,NEGATIVE,0.8099
420,NEGATIVE,0.9547
421,NEGATIVE,0.9913
422,POSITIVE,0.9996
423,NEGATIVE,0.9881
424,NEGATIVE,0.9681
425,POSITIVE,0.8942
426,NEGATIVE,0.9904
427,NEGATIVE,0.9281
428,NEGATIVE,0.9985
429,NEGATIVE,0.8962
430,NEGATIVE,0.9954
431,NEGATIVE,0.9989
432,POSITIVE,0.9995
433,NEGATIVE,0.6368
434,NEGATIVE,0.9996
435,NEGATIVE,0.9987
436,POSITIVE,0.537
437,NEGATIVE,0.9854
438,POSITIVE,0.9958
439,NEGATIVE,0.9889
440,NEGATIVE,0.9709
441,NEGATIVE,0.9771
442,NEGATIVE,0.9922
443,POSITIVE,0.9998
444,NEGATIVE,0.9995
445,NEGATIVE,0.9446
446,NEGATIVE,0.9698
447,NEGATIVE,0.9993
448,NEGATIVE,0.9969
449,NEGATIVE,0.792
450,NEGATIVE,0.9684
451,NEGATIVE,0.9681
452,NEGATIVE,0.9203
453,POSITIVE,0.7613
454,POSITIVE,0.9681
455,POSITIVE,0.998
456,NEGATIVE,0.9484
457,POSITIVE,0.7091
458,NEGATIVE,0.9218
459,POSITIVE,0.6731
460,NEGATIVE,0.9809
461,NEGATIVE,0.9976
462,POSITIVE,0.9827
463,NEGATIVE,0.8918
464,NEGATIVE,0.991
465,POSITIVE,0.9948
466,NEGATIVE,0.9953
467,NEGATIVE,0.6999
468,NEGATIVE,0.9901
469,NEGATIVE,0.9499
470,POSITIVE,0.9972
471,NEGATIVE,0.9995
472,NEGATIVE,0.97
473,POSITIVE,0.999
474,NEGATIVE,0.994
475,NEGATIVE,0.6137
476,NEGATIVE,0.8404
477,NEGATIVE,0.9889
478,NEGATIVE,0.9998
479,POSITIVE,0.9198
480,POSITIVE,0.9992
481,NEGATIVE,0.6801
482,NEGATIVE,0.9438
483,NEGATIVE,0.9507
484,NEGATIVE,0.9883
485,POSITIVE,0.9437
486,NEGATIVE,0.9991
487,NEGATIVE,0.7695
488,POSITIVE,0.9849
489,NEGATIVE,0.992
490,POSITIVE,0.9953
491,POSITIVE,0.986
492,POSITIVE,0.9892
493,POSITIVE,0.9999
494,POSITIVE,0.8491
495,POSITIVE,0.9556
496,NEGATIVE,0.9975
497,POSITIVE,0.9957
498,NEGATIVE,0.9929
499,NEGATIVE,0.9779
500,NEGATIVE,0.9901
501,NEGATIVE,0.5704
502,NEGATIVE,0.9947
503,NEGATIVE,0.9988
504,NEGATIVE,0.9714
505,NEGATIVE,0.9784
506,NEGATIVE,0.9775
507,POSITIVE,0.9288
508,POSITIVE,0.9672
509,NEGATIVE,0.9847
510,NEGATIVE,0.8808
511,NEGATIVE,0.9706
512,NEGATIVE,0.9815
513,POSITIVE,0.9842
514,NEGATIVE,0.9951
515,POSITIVE,0.9997
516,POSITIVE,0.9782
517,POSITIVE,0.9979
518,NEGATIVE,0.994
519,NEGATIVE,0.9937
520,POSITIVE,0.8853
521,NEGATIVE,0.6994
522,POSITIVE,0.9952
523,NEGATIVE,0.9897
524,NEGATIVE,0.988
525,NEGATIVE,0.9998
526,POSITIVE,0.7782
527,POSITIVE,0.9994
528,POSITIVE,0.9992
529,NEGATIVE,0.995
530,NEGATIVE,0.948
531,POSITIVE,0.974
532,NEGATIVE,0.9948
533,NEGATIVE,0.9997
534,NEGATIVE,0.9699
535,NEGATIVE,0.9661
