index,txt0,[' to be from the US']
1,[' when he is told he']
2,"[' time he goes.""\n']"
3,"[', anyway.\n""']"
4,[' going there…just looking']
5,[' the jams for the future']
6,[' and 1 block.\n\n']
7,[' one will be upset if']
8,"[', and a few days']"
9,[' When you call to cancel']
10,[' guys suck!!! I am']
11,[' lol:\n<C']
12,"[' I am, they said']"
13,"['icky for my taste,']"
14,"['\n\n""That\'s']"
15,"["", and he hasn't""]"
16,[' play there against an awful']
17,[' this past month.\n']
18,[' have to have sex with']
19,[' everything.\n\nMonday']
20,['ive got ive got']
21,[' All I want to do']
22,[' My quat is doing']
23,[' to find a way to']
24,[' as the people that make']
25,[' you now that you�']
26,[' be off.\n\n']
27,['\n\nAs soon as']
28,"[""'re going to continue to""]"
29,[' dating. Then I will']
30,"['! I mean, they']"
31,['ive had the same experience']
32,"["" that he's just not""]"
33,[' opened here in Singapore.']
34,[' and just fucking shred.']
35,"[' cause may be ours,']"
36,[' answers.\n\nTuesday']
37,['\nhave an ad network']
38,"[' would listen to her.""']"
39,['\n\nAnd by fuck']
40,"["" others don't have the""]"
41,['\ncontracts who is']
42,[' we do as a family']
43,[' 11yo son who is']
44,[' sanctuary are locked and I']
45,['\nhave a few things']
46,[' hint about how to get']
47,[' up to that hype and']
48,"['. Frank, for example']"
49,"[' at this, but I']"
50,[' pressure was not enough to']
51,['!!!”\n\n']
52,"["" knows she's not supposed""]"
53,[' do you think I�']
54,['_____ and be a hypocr']
55,[' My boobs are always in']
56,"[' was, at best,']"
57,"["" with the 'Hail""]"
58,['days in a special special']
59,['? ;) I totally think']
60,['ick. It’']
61,[' you get him on so']
62,"[' something.""\n\n""']"
63,"['\n\n""I will']"
64,[' be back in the arms']
65,[' get together and go out']
66,[' to go to school with']
67,"[' make it, the two']"
68,"[' can take the time,']"
69,[' there is no excuse when']
70,['\nstarts talking about']
71,"[' ""You\'re the One']"
72,[' but I’ve']
73,['. What are you drinking']
74,"[' in bed for me.""']"
75,[' of my nigga friends']
76,"[' coming to grocery shopping,']"
77,[' you don’t']
78,['g...c..e']
79,['\nbounce you out']
80,[' the real food! But']
81,[' before I graduate to this']
82,[' to meet him. I']
83,['/dex. by']
84,[' In fact there is a']
85,[' am going to tell you']
86,['.\n\nIn all']
87,[' to hold my breath waiting']
88,['ive got some really good']
89,[' FREE. What are you']
90,[' my dog with me.']
91,[' could eat strawberries instead of']
92,['  Then again I don']
93,"["". I won't do""]"
94,[' they’re not']
95,[' real mouthwatering headline']
96,[' would be an athlete because']
97,['\nmake up those numbers']
98,"[', just last week,']"
99,[' win since 2000 for Kent']
100,[' always resemble a bad horror']
101,[' bring her granny.']
102,[' Will I get the peas']
103,[' post office. I love']
104,['!!!\n> \n']
105,"["" sure there's another animal""]"
106,"[""... so they'd better""]"
107,[' customers who are willing to']
108,[' This post shows why they']
109,['. Today she got married']
110,"[' into the fridge, which']"
111,[' to respond with a girl']
112,['\nmy wife and I']
113,[' departed. At the station']
114,"[', it sets off the']"
115,[' see you as much of']
116,"[', and what\nthey']"
117,['\nwith a gun.']
118,[' \nthrough my own']
119,['. Maybe you should have']
120,[' your finger is the best']
121,['____ up and was so']
122,[' the other end of town']
123,['\nmany of them are']
124,"[' them ""And what happened']"
125,[' member on their social media']
126,['\nwill make up for']
127,['vernacular with a heavy']
128,[' likely to\nremember and']
129,[' the vehicle. I love']
130,[' want. \n\n<|endoftext|>']
131,[' take any. But you']
132,[' bottles of wine a week']
133,['xtra games too.']
134,[' Some said it was as']
135,"[' sure on this, but']"
136,"['!""\n\nCyn']"
137,"[' you need for Christmas,']"
138,[' send them emails to each']
139,[' this video!\n\n']
140,"["" you. - I've""]"
141,['\n\nA:\n']
142,[' the time to create this']
143,['\nam tempted to ask']
144,[' computer...and...well']
145,[' guy.\n\nWednesday']
146,"[' tax credit, but paid']"
147,"["" you're gonna try me""]"
148,[' gives me the message back']
149,[' gone to the Warriors.']
150,[' a must.\n\n']
151,"[' to me, you,']"
152,['\nup. Maybe these']
153,"["" married, who can't""]"
154,['ick is a whole different']
155,"[' likes it”,']"
156,['. I’ve']
157,[' you get one? If']
158,[' were told on Sunday that']
159,"["" what they're there for""]"
160,[' not be designed...for']
161,[' with a mother tongue?']
162,"[' say, ""Did he']"
163,"[' any physical relationship, here']"
164,[' of our attention.\n\n']
165,['like physical shape until the']
166,"[' with an ""uh""']"
167,[' your 25th and you']
168,[' have always been a part']
169,"[' really my thing, so']"
170,['\nprobably why they don']
171,[' drink and play games with']
172,[' made you want to vomit']
173,['   will have to']
174,[' so\nhard..<|endoftext|>']
175,['\nreasonable amount of time']
176,['izakaya to get']
177,['\nto see what I']
178,"['.""\n\n""Me']"
179,[' I called back three times']
180,"["" I'll feel my Daddy""]"
181,[' to play games for fun']
182,"[', but I’']"
183,[' the twelve tribes.\n']
184,"["", just as you're""]"
185,['xtight sweatshirts']
186,[' in the City. (']
187,['\nspeak at the same']
188,"[' go for it,"" said']"
189,['\ncould have me?']
190,['\nthere is a good']
191,[' lost too fast or they']
192,['ive never been to ']
193,"[' long, and the pork']"
194,"[""ids, what's the""]"
195,['icky.\n\n\nFrom']
196,[' be a strong woman.']
197,['!!!  I can�']
198,"["" my car and couldn't""]"
199,['\n\nYou know what']
200,['ightest man on the']
201,"['ive seen,\n\n']"
202,[' \nThis is the']
203,[' with his current contract he']
204,"["" publicly that she doesn't""]"
205,"[' my work, it looks']"
206,[' for because I sure don']
207,"['  I love them,']"
208,[' with all that white stuff']
209,['forest people can see this']
210,"[' do it for me.""']"
211,"['?"" ""\n\nAt']"
212,[' the same. So there']
213,[' mouth and suck on it']
214,"[' duffel bag,']"
