0,NEGATIVE,0.9928
1,NEGATIVE,0.9993
2,POSITIVE,0.9941
3,POSITIVE,0.9862
4,POSITIVE,0.9987
5,POSITIVE,0.9985
6,POSITIVE,0.9977
7,NEGATIVE,0.9956
8,POSITIVE,0.9889
9,POSITIVE,0.9839
10,POSITIVE,0.7487
11,POSITIVE,0.9496
12,POSITIVE,0.9952
13,POSITIVE,0.9987
14,POSITIVE,0.9987
15,POSITIVE,0.9979
16,POSITIVE,0.9911
17,NEGATIVE,0.9967
18,POSITIVE,0.9876
19,NEGATIVE,0.9934
20,NEGATIVE,0.9989
21,NEGATIVE,0.9936
22,NEGATIVE,0.9993
23,POSITIVE,0.5082
24,POSITIVE,0.9974
25,POSITIVE,0.995
26,NEGATIVE,0.9988
27,POSITIVE,0.9983
28,NEGATIVE,0.99
29,NEGATIVE,0.9993
30,NEGATIVE,0.992
31,POSITIVE,0.9477
32,POSITIVE,0.9859
33,POSITIVE,0.9981
34,POSITIVE,0.9969
35,POSITIVE,0.9929
36,POSITIVE,0.9926
37,POSITIVE,0.993
38,NEGATIVE,0.9877
39,POSITIVE,0.9902
40,NEGATIVE,0.9994
41,NEGATIVE,0.9995
42,POSITIVE,0.9938
43,NEGATIVE,0.986
44,NEGATIVE,0.9387
45,NEGATIVE,0.9589
46,POSITIVE,0.9969
47,POSITIVE,0.9912
48,NEGATIVE,0.9995
49,NEGATIVE,0.9977
50,NEGATIVE,0.9979
51,POSITIVE,0.9609
52,POSITIVE,0.952
53,POSITIVE,0.822
54,NEGATIVE,0.9879
55,POSITIVE,0.9961
56,POSITIVE,0.9965
57,NEGATIVE,0.9995
58,NEGATIVE,0.9995
59,POSITIVE,0.9985
60,POSITIVE,0.996
61,POSITIVE,0.9984
62,POSITIVE,0.9916
63,NEGATIVE,0.9982
64,POSITIVE,0.9982
65,NEGATIVE,0.9795
66,POSITIVE,0.9975
67,POSITIVE,0.9989
68,POSITIVE,0.988
69,NEGATIVE,0.9802
70,POSITIVE,0.9726
71,POSITIVE,0.9975
72,NEGATIVE,0.9701
73,POSITIVE,0.9988
74,POSITIVE,0.985
75,NEGATIVE,0.9989
76,POSITIVE,0.9959
77,POSITIVE,0.9874
78,NEGATIVE,0.9991
79,NEGATIVE,0.9908
80,POSITIVE,0.9954
81,POSITIVE,0.9954
82,NEGATIVE,0.9903
83,POSITIVE,0.9901
84,POSITIVE,0.9937
85,POSITIVE,0.9923
86,POSITIVE,0.9932
87,NEGATIVE,0.8523
88,POSITIVE,0.9962
89,NEGATIVE,0.9981
90,NEGATIVE,0.9942
91,NEGATIVE,0.9909
92,NEGATIVE,0.998
93,POSITIVE,0.9851
94,NEGATIVE,0.9885
95,NEGATIVE,0.9926
96,POSITIVE,0.9952
97,POSITIVE,0.9942
98,POSITIVE,0.9969
99,NEGATIVE,0.9991
100,NEGATIVE,0.9948
101,NEGATIVE,0.9941
102,POSITIVE,0.9985
103,NEGATIVE,0.9974
104,NEGATIVE,0.9814
105,NEGATIVE,0.581
106,POSITIVE,0.9795
107,NEGATIVE,0.9967
108,NEGATIVE,0.9905
109,POSITIVE,0.9949
110,POSITIVE,0.9631
111,POSITIVE,0.9948
112,NEGATIVE,0.9662
113,POSITIVE,0.9886
114,POSITIVE,0.9894
115,NEGATIVE,0.9912
116,POSITIVE,0.9977
117,NEGATIVE,0.9984
118,NEGATIVE,0.999
119,POSITIVE,0.9938
120,NEGATIVE,0.9921
121,NEGATIVE,0.9917
122,NEGATIVE,0.9949
123,POSITIVE,0.9908
124,NEGATIVE,0.98
125,NEGATIVE,0.9955
126,NEGATIVE,0.9503
127,POSITIVE,0.9919
128,POSITIVE,0.9945
129,NEGATIVE,0.9988
130,POSITIVE,0.9975
131,POSITIVE,0.9931
132,POSITIVE,0.995
133,POSITIVE,0.9989
134,POSITIVE,0.9901
135,NEGATIVE,0.9941
136,POSITIVE,0.9943
137,NEGATIVE,0.9944
138,POSITIVE,0.9916
139,NEGATIVE,0.9926
140,NEGATIVE,0.998
141,NEGATIVE,0.9701
142,POSITIVE,0.9961
143,POSITIVE,0.9982
144,NEGATIVE,0.9994
145,NEGATIVE,0.9914
146,NEGATIVE,0.976
147,POSITIVE,0.9959
148,POSITIVE,0.9986
149,POSITIVE,0.9848
150,POSITIVE,0.9987
151,NEGATIVE,0.9922
152,NEGATIVE,0.9995
153,NEGATIVE,0.9989
154,NEGATIVE,0.9938
155,NEGATIVE,0.9866
156,NEGATIVE,0.9911
157,POSITIVE,0.9918
158,NEGATIVE,0.9974
159,NEGATIVE,0.9907
160,NEGATIVE,0.9948
161,POSITIVE,0.9982
162,POSITIVE,0.991
163,POSITIVE,0.9974
164,NEGATIVE,0.9985
165,NEGATIVE,0.9978
166,POSITIVE,0.9982
167,NEGATIVE,0.9986
168,POSITIVE,0.9986
169,POSITIVE,0.9952
170,POSITIVE,0.9981
171,POSITIVE,0.9882
172,POSITIVE,0.9969
173,NEGATIVE,0.9951
174,NEGATIVE,0.9994
175,POSITIVE,0.997
176,POSITIVE,0.9973
177,POSITIVE,0.9984
178,NEGATIVE,0.998
179,NEGATIVE,0.9952
180,POSITIVE,0.9963
181,POSITIVE,0.9897
182,POSITIVE,0.9951
183,NEGATIVE,0.9984
184,NEGATIVE,0.9636
185,POSITIVE,0.9856
186,NEGATIVE,0.9992
187,POSITIVE,0.9812
188,POSITIVE,0.9985
189,NEGATIVE,0.9988
190,POSITIVE,0.9922
191,NEGATIVE,0.9572
192,POSITIVE,0.9963
193,NEGATIVE,0.9985
194,NEGATIVE,0.993
195,NEGATIVE,0.9537
196,POSITIVE,0.9959
197,POSITIVE,0.9909
198,POSITIVE,0.9872
199,NEGATIVE,0.8906
200,NEGATIVE,0.9971
201,NEGATIVE,0.9909
202,NEGATIVE,0.9905
203,NEGATIVE,0.9524
204,POSITIVE,0.9913
205,POSITIVE,0.9971
206,POSITIVE,0.9958
207,NEGATIVE,0.9763
208,POSITIVE,0.9878
209,NEGATIVE,0.9859
210,POSITIVE,0.9852
211,POSITIVE,0.9975
212,NEGATIVE,0.9909
213,NEGATIVE,0.9946
214,NEGATIVE,0.9961
215,NEGATIVE,0.9981
216,NEGATIVE,0.9648
217,POSITIVE,0.9858
218,POSITIVE,0.9887
219,POSITIVE,0.9952
220,NEGATIVE,0.9893
221,POSITIVE,0.9835
222,NEGATIVE,0.9899
223,POSITIVE,0.9977
224,NEGATIVE,0.9778
225,NEGATIVE,0.9914
226,NEGATIVE,0.999
227,POSITIVE,0.9947
228,POSITIVE,0.9704
229,NEGATIVE,0.9941
230,NEGATIVE,0.9974
231,POSITIVE,0.9972
232,NEGATIVE,0.9959
233,NEGATIVE,0.9994
234,NEGATIVE,0.9912
235,POSITIVE,0.9315
236,NEGATIVE,0.9993
237,NEGATIVE,0.9934
238,POSITIVE,0.998
239,NEGATIVE,0.9522
240,POSITIVE,0.995
241,POSITIVE,0.9973
242,NEGATIVE,0.9994
243,NEGATIVE,0.9936
244,POSITIVE,0.9977
245,NEGATIVE,0.9992
246,NEGATIVE,0.993
247,NEGATIVE,0.995
248,POSITIVE,0.9972
249,NEGATIVE,0.9883
250,NEGATIVE,0.9903
251,NEGATIVE,0.9885
252,POSITIVE,0.9982
253,POSITIVE,0.9872
254,NEGATIVE,0.9993
255,POSITIVE,0.9987
256,NEGATIVE,0.9969
257,POSITIVE,0.9974
258,NEGATIVE,0.9987
259,NEGATIVE,0.9845
260,POSITIVE,0.9947
261,POSITIVE,0.9966
262,NEGATIVE,0.9979
263,POSITIVE,0.9865
264,NEGATIVE,0.896
265,POSITIVE,0.9728
266,NEGATIVE,0.9916
267,POSITIVE,0.9981
268,POSITIVE,0.9988
269,NEGATIVE,0.9841
270,NEGATIVE,0.992
271,POSITIVE,0.9824
272,NEGATIVE,0.9995
273,NEGATIVE,0.9934
274,POSITIVE,0.9855
275,POSITIVE,0.9983
276,POSITIVE,0.9972
277,NEGATIVE,0.9785
278,POSITIVE,0.9989
279,POSITIVE,0.5478
280,POSITIVE,0.9919
281,POSITIVE,0.9982
282,NEGATIVE,0.9893
283,NEGATIVE,0.9917
284,POSITIVE,0.9973
285,NEGATIVE,0.9994
286,POSITIVE,0.9847
287,NEGATIVE,0.997
288,POSITIVE,0.9978
289,NEGATIVE,0.9761
290,POSITIVE,0.9927
291,NEGATIVE,0.9713
292,NEGATIVE,0.9957
293,POSITIVE,0.9915
294,NEGATIVE,0.9983
295,POSITIVE,0.9977
296,NEGATIVE,0.999
297,NEGATIVE,0.9981
298,NEGATIVE,0.9776
299,NEGATIVE,0.9273
300,POSITIVE,0.7194
301,NEGATIVE,0.9894
302,POSITIVE,0.9951
303,POSITIVE,0.9944
304,POSITIVE,0.9951
305,NEGATIVE,0.9876
306,POSITIVE,0.9976
307,POSITIVE,0.9975
308,POSITIVE,0.9951
309,NEGATIVE,0.9975
310,NEGATIVE,0.9378
311,POSITIVE,0.9957
312,POSITIVE,0.9981
313,POSITIVE,0.9962
314,NEGATIVE,0.8729
315,NEGATIVE,0.9939
316,NEGATIVE,0.9984
317,NEGATIVE,0.993
318,POSITIVE,0.9989
319,POSITIVE,0.9911
320,NEGATIVE,0.9933
321,POSITIVE,0.9975
322,NEGATIVE,0.9915
323,POSITIVE,0.9979
324,POSITIVE,0.9884
325,NEGATIVE,0.9981
326,POSITIVE,0.9961
