0,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Positive
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Negative
10,Positive
11,Neutral
12,Neutral
13,Positive
14,Neutral
15,Neutral
16,Neutral
17,Negative
18,Neutral
19,Neutral
20,Neutral
21,Neutral
22,Neutral
23,Neutral
24,Neutral
25,Neutral
26,Neutral
27,Neutral
28,Neutral
29,Neutral
30,Neutral
31,Neutral
32,Positive
33,Neutral
34,Neutral
35,Neutral
36,Neutral
37,Positive
38,Neutral
39,Neutral
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Neutral
45,Negative
46,Neutral
47,Neutral
48,Neutral
49,Positive
50,Neutral
51,Neutral
52,Neutral
53,Neutral
54,Neutral
55,Positive
56,Neutral
57,Neutral
58,Positive
59,Neutral
60,Neutral
61,Neutral
62,Negative
63,Neutral
64,Neutral
65,Positive
66,Neutral
67,Neutral
68,Neutral
69,Neutral
70,Neutral
71,Neutral
72,Neutral
73,Neutral
74,Neutral
75,Negative
76,Neutral
77,Neutral
78,Negative
79,Neutral
80,Negative
81,Neutral
82,Neutral
83,Neutral
84,Neutral
85,Neutral
86,Positive
87,Neutral
88,Neutral
89,Neutral
90,Neutral
91,Neutral
92,Neutral
93,Neutral
94,Neutral
95,Positive
96,Neutral
97,Negative
98,Negative
99,Neutral
100,Neutral
101,Neutral
102,Neutral
103,Positive
104,Neutral
105,Positive
106,Neutral
107,Neutral
108,Neutral
109,Neutral
110,Neutral
111,Negative
112,Neutral
113,Negative
114,Neutral
115,Neutral
116,Neutral
117,Neutral
118,Neutral
119,Neutral
120,Neutral
121,Neutral
122,Negative
123,Positive
124,Neutral
125,Neutral
126,Negative
127,Neutral
128,Neutral
129,Neutral
130,Neutral
131,Neutral
132,Neutral
133,Positive
134,Neutral
135,Positive
136,Neutral
137,Positive
138,Neutral
139,Neutral
140,Neutral
141,Neutral
142,Neutral
143,Neutral
144,Negative
145,Neutral
146,Neutral
147,Positive
148,Negative
149,Positive
150,Neutral
151,Neutral
152,Neutral
153,Neutral
154,Neutral
155,Neutral
156,Positive
157,Neutral
158,Neutral
159,Neutral
160,Neutral
161,Neutral
162,Neutral
163,Neutral
164,Neutral
165,Neutral
166,Neutral
167,Neutral
168,Neutral
169,Negative
170,Neutral
171,Neutral
172,Neutral
173,Neutral
174,Negative
175,Neutral
176,Neutral
177,Neutral
178,Positive
179,Neutral
180,Neutral
181,Neutral
182,Neutral
183,Neutral
184,Neutral
185,Neutral
186,Neutral
187,Neutral
188,Neutral
189,Neutral
190,Negative
191,Negative
192,Neutral
193,Neutral
194,Neutral
195,Neutral
196,Negative
197,Neutral
198,Neutral
199,Neutral
200,Neutral
201,Neutral
202,Neutral
203,Positive
204,Neutral
205,Neutral
206,Neutral
207,Neutral
208,Neutral
209,Neutral
210,Neutral
211,Positive
212,Positive
213,Neutral
214,Neutral
215,Neutral
216,Negative
217,Neutral
218,Positive
219,Neutral
220,Neutral
221,Neutral
222,Neutral
223,Negative
224,Neutral
225,Neutral
226,Positive
227,Neutral
228,Neutral
229,Positive
230,Neutral
231,Neutral
232,Neutral
233,Positive
234,Neutral
235,Neutral
236,Positive
237,Positive
238,Neutral
239,Neutral
240,Negative
241,Neutral
242,Neutral
243,Neutral
244,Neutral
245,Neutral
246,Neutral
247,Neutral
248,Neutral
249,Neutral
250,Neutral
251,Neutral
252,Neutral
253,Neutral
254,Neutral
255,Positive
256,Positive
257,Positive
258,Neutral
259,Neutral
260,Neutral
261,Neutral
262,Neutral
263,Neutral
264,Neutral
265,Neutral
266,Neutral
267,Neutral
268,Neutral
269,Neutral
270,Neutral
271,Neutral
272,Negative
273,Positive
274,Neutral
275,Neutral
276,Negative
277,Positive
278,Neutral
279,Positive
280,Negative
281,Negative
282,Positive
283,Neutral
284,Negative
285,Neutral
286,Neutral
287,Neutral
288,Neutral
289,Positive
290,Neutral
291,Neutral
292,Neutral
293,Neutral
294,Neutral
295,Neutral
296,Negative
297,Neutral
298,Neutral
299,Neutral
300,Neutral
301,Negative
302,Neutral
303,Neutral
304,Neutral
305,Neutral
306,Neutral
307,Neutral
308,Neutral
309,Neutral
310,Neutral
311,Neutral
312,Positive
313,Positive
314,Neutral
315,Neutral
316,Neutral
317,Neutral
318,Neutral
319,Neutral
320,Negative
321,Positive
322,Neutral
323,Negative
324,Positive
325,Neutral
326,Neutral
327,Neutral
328,Neutral
329,Neutral
330,Positive
331,Neutral
332,Neutral
333,Positive
334,Neutral
335,Neutral
336,Neutral
337,Neutral
338,Negative
339,Neutral
340,Negative
341,Neutral
342,Positive
343,Neutral
344,Positive
345,Neutral
346,Neutral
347,Neutral
348,Neutral
349,Neutral
350,Neutral
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Neutral
356,Neutral
357,Neutral
358,Neutral
359,Neutral
360,Negative
361,Neutral
362,Neutral
363,Negative
364,Neutral
365,Neutral
366,Neutral
367,Neutral
368,Neutral
369,Neutral
370,Neutral
371,Neutral
372,Positive
373,Negative
374,Positive
375,Neutral
376,Positive
377,Neutral
378,Neutral
379,Neutral
380,Neutral
381,Negative
382,Neutral
383,Neutral
384,Neutral
385,Positive
386,Positive
387,Neutral
388,Neutral
389,Neutral
390,Neutral
391,Neutral
392,Neutral
393,Positive
394,Neutral
395,Positive
396,Neutral
397,Neutral
398,Neutral
399,Neutral
400,Negative
401,Neutral
402,Neutral
403,Neutral
404,Negative
405,Neutral
406,Neutral
407,Neutral
408,Neutral
409,Positive
410,Neutral
411,Neutral
412,Positive
413,Positive
414,Neutral
415,Neutral
416,Neutral
417,Neutral
418,Neutral
419,Neutral
420,Positive
421,Negative
422,Neutral
423,Positive
424,Neutral
425,Neutral
426,Neutral
427,Neutral
428,Neutral
429,Positive
430,Neutral
431,Negative
432,Neutral
433,Positive
434,Neutral
435,Neutral
436,Neutral
437,Neutral
438,Neutral
439,Neutral
440,Negative
441,Neutral
442,Neutral
