0,POSITIVE,0.5152
1,NEGATIVE,0.9902
2,NEGATIVE,0.7376
3,POSITIVE,0.9997
4,NEGATIVE,0.9873
5,POSITIVE,0.9979
6,POSITIVE,0.994
7,NEGATIVE,0.9508
8,POSITIVE,0.9716
9,POSITIVE,0.6952
10,NEGATIVE,0.999
11,POSITIVE,0.5293
12,POSITIVE,0.9995
13,POSITIVE,0.9958
14,POSITIVE,0.9813
15,NEGATIVE,0.9918
16,POSITIVE,0.9118
17,POSITIVE,0.9973
18,NEGATIVE,0.6031
19,POSITIVE,0.9996
20,NEGATIVE,0.9994
21,NEGATIVE,0.9941
22,POSITIVE,0.5987
23,NEGATIVE,0.6086
24,POSITIVE,0.9906
25,NEGATIVE,0.6388
26,POSITIVE,0.7444
27,NEGATIVE,0.9981
28,NEGATIVE,0.9551
29,NEGATIVE,0.8753
30,NEGATIVE,0.9731
31,POSITIVE,0.9998
32,NEGATIVE,0.9888
33,NEGATIVE,0.9996
34,NEGATIVE,0.8005
35,NEGATIVE,0.9957
36,NEGATIVE,0.984
37,POSITIVE,0.93
38,POSITIVE,0.5082
39,POSITIVE,0.9996
40,NEGATIVE,0.5071
41,NEGATIVE,0.9939
42,NEGATIVE,0.6772
43,POSITIVE,0.9998
44,POSITIVE,0.9632
45,POSITIVE,0.9852
46,POSITIVE,0.9953
47,NEGATIVE,0.7087
48,NEGATIVE,0.9742
49,NEGATIVE,0.9987
50,POSITIVE,0.9984
51,NEGATIVE,0.9885
52,NEGATIVE,0.9632
53,NEGATIVE,0.9042
54,NEGATIVE,0.725
55,NEGATIVE,0.9996
56,POSITIVE,0.9915
57,NEGATIVE,0.9905
58,POSITIVE,0.8273
59,POSITIVE,0.996
60,POSITIVE,0.8872
61,POSITIVE,0.5995
62,NEGATIVE,0.9543
63,POSITIVE,0.9491
64,POSITIVE,0.996
65,NEGATIVE,0.8201
66,NEGATIVE,0.9941
67,POSITIVE,0.98
68,NEGATIVE,0.7702
69,NEGATIVE,0.9476
70,NEGATIVE,0.9829
71,POSITIVE,0.9937
72,POSITIVE,0.9984
73,POSITIVE,0.9988
74,POSITIVE,0.9942
75,POSITIVE,0.9761
76,NEGATIVE,0.9787
77,NEGATIVE,0.9996
78,NEGATIVE,0.9745
79,NEGATIVE,0.9989
80,NEGATIVE,0.9101
81,POSITIVE,0.916
82,POSITIVE,0.6047
83,POSITIVE,0.8852
84,NEGATIVE,0.9994
85,NEGATIVE,0.9961
86,NEGATIVE,0.9688
87,NEGATIVE,0.9764
88,NEGATIVE,0.9801
89,NEGATIVE,0.8079
90,NEGATIVE,0.8249
91,POSITIVE,0.9998
92,NEGATIVE,0.9934
93,POSITIVE,0.9803
94,POSITIVE,0.8913
95,POSITIVE,0.9448
96,POSITIVE,0.9383
97,NEGATIVE,0.9963
98,NEGATIVE,0.9866
99,POSITIVE,0.8137
100,NEGATIVE,0.9922
101,POSITIVE,0.9907
