0,Neutral
1,Neutral
2,Negative
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Negative
12,Neutral
13,Neutral
14,Neutral
15,Neutral
16,Neutral
17,Negative
18,Positive
19,Neutral
20,Positive
21,Neutral
22,Neutral
23,Positive
24,Neutral
25,Positive
26,Neutral
27,Negative
28,Positive
29,Neutral
30,Neutral
31,Neutral
32,Neutral
33,Neutral
34,Neutral
35,Negative
36,Neutral
37,Neutral
38,Neutral
39,Negative
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Negative
45,Positive
46,Neutral
47,Negative
48,Negative
49,Negative
50,Neutral
51,Neutral
52,Neutral
53,Neutral
54,Positive
55,Neutral
56,Positive
57,Negative
58,Positive
59,Neutral
60,Negative
61,Positive
62,Positive
63,Neutral
64,Positive
65,Positive
66,Positive
67,Negative
68,Neutral
69,Neutral
70,Neutral
71,Neutral
72,Neutral
73,Positive
74,Neutral
75,Negative
76,Neutral
77,Neutral
78,Neutral
79,Negative
80,Neutral
81,Neutral
82,Neutral
83,Negative
84,Neutral
85,Neutral
86,Neutral
87,Neutral
88,Neutral
89,Positive
90,Negative
91,Neutral
92,Neutral
93,Neutral
94,Positive
95,Neutral
96,Neutral
97,Neutral
98,Neutral
99,Neutral
100,Negative
101,Neutral
102,Neutral
103,Neutral
104,Neutral
105,Positive
106,Neutral
107,Positive
108,Negative
109,Neutral
110,Positive
111,Neutral
112,Neutral
113,Negative
114,Neutral
115,Neutral
116,Neutral
117,Negative
118,Negative
119,Neutral
120,Neutral
121,Neutral
122,Positive
123,Negative
124,Neutral
125,Neutral
126,Negative
127,Neutral
128,Neutral
129,Positive
130,Negative
131,Neutral
132,Neutral
133,Neutral
134,Neutral
135,Negative
136,Negative
137,Neutral
138,Neutral
139,Positive
140,Negative
141,Neutral
142,Neutral
143,Neutral
144,Neutral
145,Neutral
146,Neutral
147,Positive
148,Neutral
149,Neutral
150,Positive
151,Positive
152,Neutral
153,Negative
154,Negative
155,Negative
156,Positive
157,Positive
158,Neutral
159,Positive
160,Positive
161,Neutral
162,Positive
163,Neutral
164,Neutral
165,Negative
166,Positive
167,Neutral
168,Positive
169,Positive
170,Negative
171,Neutral
172,Positive
173,Positive
174,Neutral
175,Neutral
176,Neutral
177,Neutral
178,Negative
179,Neutral
180,Neutral
181,Neutral
182,Negative
183,Neutral
184,Positive
185,Negative
186,Neutral
187,Neutral
188,Negative
189,Positive
190,Neutral
191,Negative
192,Positive
193,Negative
194,Negative
195,Negative
196,Neutral
197,Neutral
198,Negative
199,Neutral
200,Positive
201,Neutral
202,Positive
203,Positive
204,Neutral
205,Neutral
206,Neutral
207,Positive
208,Positive
209,Neutral
210,Positive
211,Positive
212,Positive
213,Positive
214,Neutral
215,Negative
216,Neutral
217,Positive
218,Neutral
219,Positive
220,Neutral
221,Neutral
222,Negative
223,Neutral
224,Positive
225,Neutral
226,Positive
227,Negative
228,Negative
229,Neutral
230,Neutral
231,Neutral
232,Negative
233,Negative
234,Neutral
235,Neutral
236,Neutral
237,Neutral
238,Positive
239,Neutral
240,Positive
241,Neutral
242,Negative
243,Neutral
244,Positive
245,Neutral
246,Negative
247,Neutral
248,Neutral
249,Negative
250,Negative
251,Neutral
252,Positive
253,Positive
254,Negative
255,Positive
256,Positive
257,Negative
258,Neutral
259,Positive
260,Neutral
261,Neutral
262,Positive
263,Positive
264,Neutral
265,Positive
266,Neutral
267,Positive
268,Positive
269,Neutral
270,Neutral
271,Neutral
272,Neutral
273,Neutral
274,Neutral
275,Negative
276,Positive
277,Neutral
278,Neutral
279,Neutral
280,Neutral
281,Positive
282,Positive
283,Positive
284,Neutral
285,Positive
286,Neutral
287,Neutral
288,Neutral
289,Positive
290,Neutral
291,Neutral
292,Negative
293,Neutral
294,Positive
295,Positive
296,Positive
297,Neutral
298,Negative
299,Neutral
300,Neutral
301,Neutral
302,Neutral
303,Neutral
304,Neutral
305,Neutral
306,Neutral
307,Negative
308,Neutral
309,Neutral
310,Positive
311,Negative
312,Neutral
313,Neutral
314,Neutral
315,Neutral
316,Neutral
317,Neutral
318,Neutral
319,Neutral
320,Neutral
321,Positive
322,Positive
323,Neutral
324,Positive
325,Neutral
326,Positive
327,Negative
328,Positive
329,Neutral
330,Positive
331,Neutral
332,Neutral
333,Negative
334,Neutral
335,Neutral
336,Negative
337,Neutral
338,Neutral
339,Neutral
340,Neutral
341,Neutral
342,Neutral
343,Neutral
344,Positive
345,Neutral
346,Positive
347,Neutral
348,Positive
349,Negative
350,Neutral
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Neutral
356,Neutral
357,Neutral
358,Neutral
359,Neutral
360,Neutral
361,Negative
362,Neutral
363,Neutral
364,Neutral
365,Negative
366,Neutral
367,Neutral
368,Neutral
369,Neutral
370,Positive
371,Neutral
372,Negative
373,Neutral
374,Negative
375,Neutral
376,Neutral
377,Neutral
378,Positive
379,Neutral
380,Positive
381,Neutral
382,Neutral
383,Negative
384,Neutral
385,Positive
386,Neutral
387,Positive
388,Neutral
389,Positive
390,Neutral
391,Neutral
392,Positive
393,Neutral
394,Neutral
395,Positive
396,Neutral
397,Neutral
398,Neutral
399,Neutral
400,Negative
401,Positive
402,Neutral
403,Neutral
404,Neutral
405,Neutral
406,Neutral
407,Positive
408,Negative
409,Neutral
410,Positive
411,Negative
412,Positive
413,Neutral
414,Positive
415,Neutral
416,Neutral
417,Negative
418,Positive
419,Positive
420,Positive
421,Neutral
422,Positive
423,Negative
424,Negative
425,Neutral
426,Neutral
427,Neutral
428,Positive
429,Neutral
430,Positive
431,Neutral
432,Neutral
433,Neutral
434,Negative
435,Neutral
436,Neutral
437,Negative
438,Neutral
439,Positive
440,Neutral
441,Positive
442,Neutral
443,Positive
444,Negative
445,Neutral
446,Positive
447,Neutral
448,Neutral
449,Neutral
450,Positive
451,Neutral
452,Positive
453,Negative
454,Neutral
