0,Positive
1,Negative
2,Positive
3,Negative
4,Neutral
5,Positive
6,Negative
7,Negative
8,Positive
9,Negative
10,Negative
11,Negative
12,Positive
13,Negative
14,Positive
15,Positive
16,Positive
17,Negative
18,Positive
19,Positive
20,Positive
21,Negative
22,Neutral
23,Negative
24,Positive
25,Positive
26,Positive
27,Negative
28,Positive
29,Positive
30,Negative
31,Positive
32,Negative
33,Neutral
34,Negative
35,Negative
36,Positive
37,Negative
38,Negative
39,Negative
40,Negative
41,Positive
42,Neutral
43,Neutral
44,Positive
45,Positive
46,Positive
47,Negative
48,Negative
49,Positive
50,Negative
51,Positive
52,Positive
53,Negative
54,Positive
55,Positive
56,Neutral
57,Positive
58,Positive
59,Neutral
60,Positive
61,Positive
62,Negative
63,Neutral
64,Positive
65,Negative
66,Positive
67,Neutral
68,Positive
69,Negative
70,Neutral
71,Neutral
72,Positive
73,Positive
74,Positive
75,Positive
76,Positive
77,Negative
78,Positive
79,Neutral
80,Neutral
81,Negative
82,Negative
83,Positive
84,Neutral
85,Positive
86,Positive
87,Negative
88,Negative
89,Negative
90,Positive
91,Positive
92,Neutral
93,Positive
94,Negative
95,Positive
96,Positive
97,Neutral
98,Negative
99,Positive
100,Negative
101,Neutral
102,Neutral
103,Negative
104,Negative
105,Neutral
106,Neutral
107,Positive
108,Positive
109,Neutral
110,Neutral
111,Neutral
112,Negative
113,Neutral
114,Negative
115,Neutral
116,Negative
117,Positive
118,Negative
119,Positive
120,Positive
121,Positive
122,Negative
123,Negative
124,Positive
125,Negative
126,Positive
127,Positive
128,Neutral
129,Positive
130,Positive
131,Negative
132,Neutral
133,Positive
134,Negative
135,Neutral
136,Positive
137,Positive
138,Neutral
139,Positive
140,Neutral
141,Positive
142,Neutral
143,Neutral
144,Negative
145,Neutral
146,Negative
147,Positive
148,Neutral
149,Positive
150,Positive
151,Negative
152,Neutral
153,Neutral
154,Positive
155,Neutral
156,Positive
157,Positive
158,Positive
159,Positive
160,Neutral
161,Neutral
162,Neutral
163,Neutral
164,Negative
165,Positive
166,Neutral
167,Negative
168,Negative
169,Neutral
170,Neutral
171,Positive
172,Neutral
173,Positive
174,Neutral
175,Positive
176,Negative
177,Neutral
178,Positive
179,Neutral
180,Neutral
181,Neutral
182,Neutral
183,Positive
184,Positive
185,Negative
186,Neutral
187,Positive
188,Neutral
189,Neutral
190,Positive
191,Negative
192,Neutral
193,Positive
194,Negative
195,Neutral
196,Negative
197,Positive
198,Neutral
199,Positive
200,Neutral
201,Negative
202,Positive
203,Neutral
204,Negative
205,Neutral
206,Positive
207,Negative
208,Positive
209,Positive
210,Neutral
211,Negative
212,Negative
213,Negative
214,Positive
215,Negative
216,Neutral
217,Negative
218,Negative
219,Positive
220,Neutral
221,Neutral
222,Negative
223,Positive
224,Negative
225,Neutral
226,Positive
227,Positive
228,Negative
229,Negative
230,Neutral
231,Negative
232,Positive
233,Neutral
234,Positive
235,Positive
236,Negative
237,Neutral
238,Negative
239,Positive
240,Negative
241,Negative
242,Negative
243,Neutral
244,Positive
245,Positive
246,Neutral
247,Negative
248,Neutral
249,Neutral
250,Negative
251,Neutral
252,Positive
253,Negative
254,Negative
255,Positive
256,Negative
257,Positive
258,Negative
259,Neutral
260,Neutral
261,Neutral
262,Positive
263,Positive
264,Negative
265,Negative
266,Negative
267,Negative
268,Neutral
269,Positive
270,Negative
271,Negative
272,Neutral
273,Negative
274,Negative
275,Neutral
276,Negative
277,Negative
278,Negative
279,Positive
280,Neutral
281,Neutral
282,Positive
283,Positive
284,Negative
285,Negative
286,Positive
287,Negative
288,Negative
289,Positive
290,Negative
291,Neutral
292,Negative
293,Positive
294,Negative
295,Positive
296,Positive
297,Negative
298,Negative
299,Positive
300,Negative
301,Positive
302,Negative
303,Negative
304,Neutral
305,Positive
306,Positive
307,Positive
308,Negative
309,Positive
310,Positive
311,Neutral
312,Neutral
313,Positive
314,Positive
315,Neutral
316,Positive
317,Negative
318,Neutral
319,Positive
320,Negative
321,Positive
322,Positive
323,Negative
324,Neutral
325,Negative
326,Positive
327,Neutral
328,Positive
329,Negative
330,Negative
331,Negative
332,Negative
333,Positive
334,Positive
335,Neutral
336,Positive
337,Positive
338,Neutral
339,Negative
