0,Positive
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Positive
7,Negative
8,Neutral
9,Positive
10,Positive
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Neutral
16,Neutral
17,Neutral
18,Positive
19,Neutral
20,Neutral
21,Positive
22,Neutral
23,Neutral
24,Negative
25,Neutral
26,Negative
27,Neutral
28,Neutral
29,Negative
30,Neutral
31,Neutral
32,Neutral
33,Neutral
34,Neutral
35,Neutral
36,Neutral
37,Positive
38,Neutral
39,Positive
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Positive
45,Positive
46,Neutral
47,Positive
48,Neutral
49,Neutral
50,Positive
51,Positive
52,Positive
53,Neutral
54,Positive
55,Positive
56,Positive
57,Neutral
58,Neutral
59,Positive
60,Neutral
61,Neutral
62,Positive
63,Neutral
64,Positive
65,Neutral
66,Neutral
67,Neutral
68,Neutral
69,Neutral
70,Neutral
71,Neutral
72,Neutral
73,Neutral
74,Positive
75,Neutral
76,Positive
77,Neutral
78,Neutral
79,Neutral
80,Neutral
81,Positive
82,Neutral
83,Neutral
84,Neutral
85,Neutral
86,Neutral
87,Positive
88,Neutral
89,Negative
90,Negative
91,Positive
92,Neutral
93,Positive
94,Positive
95,Neutral
96,Neutral
97,Neutral
98,Negative
99,Positive
100,Positive
101,Positive
102,Negative
103,Neutral
104,Positive
105,Neutral
106,Neutral
107,Positive
108,Neutral
109,Positive
110,Positive
111,Neutral
112,Neutral
113,Positive
114,Neutral
115,Negative
116,Negative
117,Negative
118,Neutral
119,Neutral
120,Neutral
121,Neutral
122,Positive
123,Neutral
124,Neutral
125,Neutral
126,Neutral
127,Neutral
128,Neutral
129,Neutral
130,Positive
131,Positive
132,Positive
133,Neutral
134,Neutral
135,Positive
136,Neutral
137,Neutral
138,Neutral
139,Positive
140,Negative
141,Neutral
142,Negative
143,Positive
144,Neutral
145,Neutral
146,Positive
147,Positive
148,Neutral
149,Neutral
150,Positive
151,Neutral
152,Neutral
153,Negative
154,Positive
155,Positive
156,Negative
157,Neutral
158,Positive
159,Neutral
160,Neutral
161,Neutral
162,Neutral
163,Neutral
164,Neutral
165,Positive
166,Neutral
167,Neutral
168,Neutral
169,Neutral
170,Positive
171,Negative
172,Neutral
173,Positive
174,Neutral
175,Neutral
176,Neutral
177,Positive
178,Neutral
179,Positive
180,Neutral
181,Negative
182,Neutral
183,Positive
184,Negative
185,Positive
186,Positive
187,Positive
188,Positive
189,Positive
190,Positive
191,Neutral
192,Neutral
193,Neutral
194,Neutral
195,Neutral
196,Neutral
197,Neutral
198,Neutral
199,Negative
200,Negative
201,Neutral
202,Neutral
203,Neutral
204,Positive
205,Neutral
206,Positive
207,Neutral
208,Neutral
209,Neutral
210,Positive
211,Neutral
212,Neutral
213,Negative
214,Neutral
215,Negative
216,Neutral
217,Positive
218,Neutral
219,Negative
220,Neutral
221,Negative
222,Positive
223,Positive
224,Positive
225,Neutral
226,Positive
227,Neutral
228,Positive
229,Neutral
230,Neutral
231,Neutral
232,Positive
233,Neutral
234,Neutral
235,Positive
236,Neutral
237,Positive
238,Negative
239,Positive
240,Neutral
241,Positive
242,Neutral
243,Negative
244,Neutral
245,Neutral
246,Positive
247,Positive
248,Positive
249,Neutral
250,Neutral
251,Neutral
252,Neutral
253,Neutral
254,Neutral
255,Positive
256,Positive
257,Positive
258,Positive
259,Neutral
260,Neutral
261,Neutral
262,Positive
263,Neutral
264,Neutral
265,Neutral
266,Neutral
267,Negative
268,Neutral
269,Neutral
270,Neutral
271,Neutral
272,Neutral
273,Neutral
274,Positive
275,Neutral
276,Neutral
277,Neutral
278,Negative
279,Neutral
280,Positive
281,Neutral
282,Neutral
283,Neutral
284,Neutral
285,Neutral
286,Neutral
287,Neutral
288,Negative
289,Neutral
290,Neutral
291,Neutral
292,Negative
293,Neutral
294,Positive
295,Positive
296,Neutral
297,Neutral
298,Positive
299,Neutral
300,Neutral
301,Negative
302,Neutral
303,Neutral
304,Neutral
305,Positive
306,Positive
307,Neutral
308,Positive
309,Neutral
310,Positive
311,Neutral
312,Neutral
313,Neutral
314,Neutral
315,Negative
316,Neutral
317,Positive
318,Neutral
319,Positive
320,Neutral
321,Neutral
322,Neutral
323,Neutral
324,Positive
325,Positive
326,Neutral
327,Negative
328,Neutral
329,Neutral
330,Neutral
331,Neutral
332,Neutral
333,Neutral
334,Negative
335,Neutral
336,Neutral
337,Neutral
338,Positive
339,Negative
340,Neutral
341,Neutral
342,Positive
343,Neutral
344,Negative
345,Positive
346,Positive
347,Neutral
348,Neutral
349,Neutral
350,Neutral
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Neutral
356,Positive
357,Neutral
358,Positive
359,Neutral
360,Positive
361,Neutral
362,Neutral
363,Neutral
364,Neutral
365,Neutral
366,Neutral
367,Neutral
368,Neutral
369,Neutral
370,Neutral
371,Negative
372,Neutral
373,Neutral
374,Neutral
375,Neutral
376,Negative
377,Neutral
378,Positive
379,Neutral
380,Positive
381,Neutral
382,Positive
383,Neutral
384,Negative
385,Neutral
386,Neutral
387,Neutral
388,Positive
389,Neutral
390,Positive
391,Neutral
392,Neutral
393,Positive
394,Neutral
395,Positive
396,Neutral
397,Positive
398,Neutral
399,Neutral
400,Neutral
401,Neutral
402,Neutral
403,Negative
404,Neutral
405,Positive
406,Negative
407,Neutral
408,Neutral
409,Positive
410,Positive
411,Neutral
412,Negative
413,Negative
414,Neutral
415,Neutral
416,Neutral
417,Neutral
418,Positive
419,Neutral
420,Negative
421,Neutral
422,Positive
423,Negative
424,Negative
425,Neutral
426,Positive
427,Positive
428,Positive
429,Negative
430,Neutral
431,Neutral
432,Neutral
433,Neutral
434,Neutral
435,Neutral
436,Neutral
437,Neutral
438,Neutral
439,Neutral
440,Positive
441,Neutral
442,Neutral
443,Positive
444,Neutral
445,Positive
446,Neutral
447,Positive
448,Neutral
449,Neutral
450,Neutral
451,Positive
452,Neutral
453,Positive
454,Negative
455,Positive
456,Neutral
457,Positive
458,Neutral
459,Neutral
460,Neutral
461,Negative
462,Neutral
463,Positive
464,Neutral
465,Negative
466,Neutral
467,Neutral
468,Positive
469,Positive
470,Positive
471,Neutral
472,Neutral
473,Positive
474,Neutral
475,Neutral
476,Neutral
477,Neutral
478,Neutral
479,Positive
480,Positive
481,Positive
482,Neutral
483,Neutral
484,Positive
485,Neutral
486,Positive
487,Neutral
488,Neutral
489,Neutral
490,Neutral
491,Positive
492,Neutral
493,Neutral
494,Neutral
495,Neutral
496,Neutral
497,Neutral
498,Positive
499,Neutral
500,Negative
501,Negative
502,Positive
503,Positive
504,Negative
505,Neutral
506,Positive
507,Neutral
508,Positive
509,Neutral
510,Neutral
511,Positive
512,Neutral
513,Neutral
514,Positive
515,Negative
516,Neutral
517,Positive
518,Neutral
519,Positive
520,Neutral
521,Neutral
522,Negative
523,Positive
524,Positive
525,Negative
526,Neutral
527,Neutral
528,Neutral
529,Neutral
530,Positive
531,Positive
532,Positive
533,Neutral
534,Positive
535,Positive
536,Neutral
537,Neutral
538,Positive
539,Neutral
540,Neutral
541,Neutral
542,Neutral
543,Positive
544,Positive
545,Positive
546,Neutral
547,Neutral
548,Neutral
549,Neutral
550,Neutral
551,Positive
552,Neutral
553,Positive
554,Positive
555,Neutral
556,Neutral
557,Neutral
558,Neutral
559,Negative
560,Positive
561,Positive
562,Neutral
563,Neutral
564,Neutral
565,Neutral
566,Neutral
567,Negative
568,Positive
569,Negative
570,Positive
571,Neutral
572,Neutral
573,Negative
574,Positive
575,Neutral
576,Neutral
577,Negative
578,Negative
579,Neutral
580,Neutral
581,Positive
582,Neutral
583,Neutral
584,Positive
585,Negative
586,Positive
587,Neutral
588,Negative
589,Neutral
590,Neutral
591,Positive
592,Negative
593,Positive
594,Neutral
595,Neutral
596,Neutral
597,Negative
598,Positive
599,Positive
600,Negative
601,Positive
602,Positive
603,Neutral
604,Neutral
605,Neutral
606,Neutral
607,Positive
608,Neutral
609,Neutral
610,Neutral
611,Positive
612,Neutral
613,Neutral
614,Neutral
615,Positive
616,Neutral
617,Neutral
618,Positive
619,Neutral
620,Positive
621,Neutral
622,Positive
623,Neutral
624,Positive
625,Positive
626,Neutral
627,Neutral
628,Neutral
629,Neutral
630,Neutral
631,Neutral
632,Neutral
633,Neutral
634,Positive
635,Negative
636,Negative
637,Positive
638,Neutral
639,Neutral
640,Neutral
641,Neutral
642,Negative
643,Neutral
644,Neutral
645,Neutral
646,Positive
647,Neutral
648,Positive
649,Negative
650,Neutral
651,Neutral
652,Positive
653,Neutral
654,Neutral
655,Neutral
656,Neutral
657,Neutral
658,Neutral
659,Neutral
660,Positive
661,Neutral
662,Neutral
663,Neutral
664,Neutral
665,Positive
666,Neutral
667,Neutral
668,Neutral
669,Positive
670,Neutral
671,Negative
672,Positive
673,Positive
674,Neutral
675,Positive
676,Neutral
677,Negative
678,Neutral
679,Neutral
680,Neutral
681,Positive
682,Neutral
683,Neutral
684,Negative
685,Neutral
686,Neutral
687,Neutral
688,Neutral
689,Positive
690,Neutral
691,Positive
692,Negative
693,Positive
694,Positive
695,Neutral
696,Neutral
697,Positive
698,Neutral
699,Neutral
