0,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Positive
6,Positive
7,Neutral
8,Neutral
9,Negative
10,Neutral
11,Neutral
12,Negative
13,Neutral
14,Neutral
15,Negative
16,Neutral
17,Positive
18,Positive
19,Neutral
20,Neutral
21,Positive
22,Neutral
23,Neutral
24,Neutral
25,Neutral
26,Neutral
27,Neutral
28,Positive
29,Positive
30,Negative
31,Neutral
32,Positive
33,Negative
34,Positive
35,Positive
36,Negative
37,Positive
38,Neutral
39,Neutral
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Positive
45,Positive
46,Positive
47,Positive
48,Neutral
49,Neutral
50,Negative
51,Neutral
52,Negative
53,Neutral
54,Positive
55,Negative
56,Neutral
57,Positive
58,Negative
59,Positive
60,Neutral
61,Neutral
62,Neutral
63,Negative
64,Neutral
65,Neutral
66,Positive
67,Neutral
68,Neutral
69,Positive
70,Neutral
71,Negative
72,Neutral
73,Positive
74,Neutral
75,Neutral
76,Positive
77,Neutral
78,Positive
79,Neutral
80,Positive
81,Positive
82,Neutral
83,Neutral
84,Positive
85,Positive
86,Positive
87,Neutral
88,Neutral
89,Neutral
90,Positive
91,Positive
92,Neutral
93,Negative
94,Positive
95,Neutral
96,Neutral
97,Neutral
98,Neutral
99,Neutral
100,Negative
101,Neutral
102,Positive
103,Neutral
104,Positive
105,Negative
106,Neutral
107,Neutral
108,Positive
109,Neutral
110,Neutral
111,Neutral
112,Neutral
113,Neutral
114,Neutral
115,Neutral
116,Positive
117,Neutral
118,Neutral
119,Neutral
120,Positive
121,Neutral
122,Neutral
123,Negative
124,Positive
125,Neutral
126,Neutral
127,Positive
128,Neutral
129,Negative
130,Neutral
131,Neutral
132,Neutral
133,Neutral
134,Neutral
135,Positive
136,Negative
137,Negative
138,Neutral
139,Negative
140,Neutral
141,Positive
142,Neutral
143,Neutral
144,Neutral
145,Positive
146,Neutral
147,Neutral
148,Neutral
149,Negative
150,Neutral
151,Neutral
152,Neutral
153,Positive
154,Positive
155,Neutral
156,Neutral
157,Positive
158,Neutral
159,Positive
160,Positive
161,Neutral
162,Neutral
163,Neutral
164,Neutral
165,Neutral
166,Negative
167,Neutral
168,Positive
169,Neutral
170,Neutral
171,Neutral
172,Neutral
173,Neutral
174,Positive
175,Neutral
176,Neutral
177,Neutral
178,Neutral
179,Neutral
180,Positive
181,Negative
182,Positive
183,Positive
184,Positive
185,Neutral
186,Negative
187,Positive
188,Positive
189,Neutral
190,Negative
191,Neutral
192,Neutral
193,Neutral
194,Neutral
195,Positive
196,Positive
197,Neutral
198,Neutral
199,Neutral
200,Positive
201,Positive
202,Positive
203,Neutral
204,Positive
205,Neutral
206,Neutral
207,Positive
208,Positive
209,Neutral
210,Positive
211,Negative
212,Positive
213,Neutral
214,Neutral
215,Neutral
216,Positive
217,Neutral
218,Positive
219,Negative
220,Positive
221,Positive
222,Negative
223,Positive
224,Neutral
225,Neutral
226,Neutral
227,Neutral
228,Neutral
229,Neutral
230,Neutral
231,Neutral
232,Negative
233,Neutral
234,Neutral
235,Positive
236,Positive
237,Neutral
238,Positive
239,Neutral
240,Positive
241,Neutral
242,Neutral
243,Negative
244,Neutral
245,Neutral
246,Negative
247,Neutral
248,Positive
249,Neutral
250,Neutral
251,Positive
252,Neutral
253,Neutral
254,Neutral
255,Positive
256,Positive
257,Neutral
258,Neutral
259,Negative
260,Positive
261,Neutral
262,Neutral
263,Negative
264,Neutral
265,Neutral
266,Positive
267,Neutral
268,Neutral
269,Neutral
270,Neutral
271,Positive
272,Positive
273,Neutral
274,Neutral
275,Neutral
276,Neutral
277,Neutral
278,Negative
279,Neutral
280,Neutral
281,Negative
282,Neutral
283,Positive
284,Neutral
285,Positive
286,Neutral
287,Neutral
288,Neutral
289,Positive
290,Positive
291,Negative
292,Neutral
293,Neutral
294,Positive
295,Neutral
296,Negative
297,Neutral
298,Neutral
299,Negative
300,Positive
301,Neutral
302,Neutral
303,Neutral
304,Negative
305,Neutral
306,Negative
307,Negative
308,Positive
309,Positive
310,Neutral
311,Neutral
312,Neutral
313,Negative
314,Positive
315,Positive
316,Neutral
317,Neutral
318,Neutral
319,Neutral
320,Neutral
321,Positive
322,Positive
323,Positive
324,Neutral
325,Neutral
326,Positive
327,Neutral
328,Neutral
329,Negative
330,Positive
331,Neutral
332,Neutral
333,Neutral
334,Neutral
335,Neutral
336,Neutral
337,Negative
338,Neutral
339,Negative
340,Neutral
341,Neutral
342,Negative
343,Neutral
344,Neutral
345,Neutral
346,Neutral
347,Positive
348,Neutral
349,Negative
350,Positive
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Neutral
356,Negative
357,Neutral
358,Negative
359,Neutral
360,Neutral
361,Negative
362,Neutral
363,Negative
364,Positive
365,Neutral
366,Neutral
367,Positive
368,Negative
369,Neutral
370,Neutral
371,Neutral
372,Neutral
373,Negative
374,Neutral
375,Positive
376,Neutral
377,Neutral
378,Neutral
379,Neutral
380,Neutral
381,Positive
382,Positive
383,Neutral
384,Neutral
385,Negative
386,Neutral
387,Neutral
388,Neutral
389,Neutral
390,Neutral
391,Neutral
392,Neutral
393,Neutral
394,Positive
395,Neutral
396,Positive
397,Positive
398,Negative
399,Neutral
400,Neutral
401,Positive
402,Neutral
403,Negative
404,Neutral
405,Neutral
406,Neutral
407,Neutral
408,Neutral
409,Positive
410,Neutral
411,Positive
412,Positive
413,Negative
414,Positive
415,Neutral
416,Positive
417,Neutral
418,Positive
419,Neutral
420,Positive
421,Neutral
422,Neutral
423,Positive
424,Negative
425,Neutral
426,Positive
427,Negative
428,Neutral
429,Neutral
430,Neutral
431,Negative
432,Neutral
433,Neutral
434,Neutral
435,Neutral
436,Negative
437,Positive
438,Negative
439,Neutral
440,Neutral
441,Neutral
442,Neutral
443,Neutral
444,Positive
445,Positive
446,Neutral
447,Neutral
448,Negative
449,Neutral
450,Neutral
451,Neutral
452,Neutral
453,Negative
454,Positive
