0,POSITIVE,0.9982
1,POSITIVE,0.9981
2,POSITIVE,0.9969
3,POSITIVE,0.9972
4,POSITIVE,0.9778
5,POSITIVE,0.9984
6,POSITIVE,0.9989
7,NEGATIVE,0.9869
8,NEGATIVE,0.9984
9,POSITIVE,0.997
10,POSITIVE,0.991
11,POSITIVE,0.9939
12,POSITIVE,0.9988
13,POSITIVE,0.9918
14,POSITIVE,0.9985
15,POSITIVE,0.9814
16,POSITIVE,0.9973
17,NEGATIVE,0.9952
18,POSITIVE,0.9844
19,POSITIVE,0.9981
20,NEGATIVE,0.9796
21,POSITIVE,0.9758
22,NEGATIVE,0.9987
23,POSITIVE,0.9896
24,POSITIVE,0.9948
25,POSITIVE,0.9867
26,NEGATIVE,0.9967
27,POSITIVE,0.9979
28,NEGATIVE,0.9964
29,POSITIVE,0.9935
30,POSITIVE,0.9949
31,POSITIVE,0.9792
32,POSITIVE,0.9711
33,POSITIVE,0.9948
34,NEGATIVE,0.9976
35,POSITIVE,0.9984
36,NEGATIVE,0.9988
37,NEGATIVE,0.9806
38,NEGATIVE,0.9942
39,POSITIVE,0.9377
40,NEGATIVE,0.9953
41,NEGATIVE,0.9903
42,POSITIVE,0.9987
43,POSITIVE,0.9982
44,NEGATIVE,0.9893
45,NEGATIVE,0.9993
46,POSITIVE,0.9984
47,NEGATIVE,0.9776
48,POSITIVE,0.9685
49,NEGATIVE,0.9971
50,NEGATIVE,0.9876
51,POSITIVE,0.9869
52,POSITIVE,0.9973
53,POSITIVE,0.9874
54,POSITIVE,0.9864
55,POSITIVE,0.9861
56,POSITIVE,0.9986
57,POSITIVE,0.9959
58,NEGATIVE,0.9981
59,POSITIVE,0.9987
60,POSITIVE,0.9968
61,POSITIVE,0.9981
62,POSITIVE,0.9879
63,POSITIVE,0.9911
64,POSITIVE,0.9989
65,NEGATIVE,0.9942
66,POSITIVE,0.9971
67,POSITIVE,0.9971
68,NEGATIVE,0.9986
69,POSITIVE,0.9903
70,POSITIVE,0.9844
71,POSITIVE,0.9933
72,POSITIVE,0.9983
73,POSITIVE,0.9988
74,POSITIVE,0.9945
75,NEGATIVE,0.9964
76,POSITIVE,0.9959
77,NEGATIVE,0.9995
78,NEGATIVE,0.9991
79,NEGATIVE,0.9796
80,POSITIVE,0.9913
81,POSITIVE,0.9987
82,POSITIVE,0.6558
83,POSITIVE,0.9882
84,NEGATIVE,0.9939
